종목명,상장유형,공모가,상장일,상장주식수,매출총이익률,영업이익률,ROE,유동비율,당좌비율,부채비율,이자보상배율,매출채권회전율,재고자산회전율,매출액증가율,영업이익증가율,IPO_PER,IPO_PBR,IPO_EV/EBITDA,1개월 평균 거래량회전율,1개월 평균 일중변동률,1개월 평균 개인 매도수량 비중,1개월 평균 개인 매수수량 비중,1개월 시가총액회전율,1개월 후PER,1개월 후PBR,1개월 후EV/EBITDA,3개월 평균 거래량회전율,3개월 평균 일중변동률,3개월 평균 개인 매도수량 비중,3개월 평균 개인 매수수량 비중,3개월 시가총액회전율,3개월 후PER,3개월 후PBR,3개월 후EV/EBITDA,1개월 시장 회전율,시장수익률,광의통화 증감률,고객예탁금 증감률,3개월 시장 회전율,시장수익률_3_6,광의통화 증감률_3_6,고객예탁금 증감률_3_6,공모가 대비 1개월 수익률,공모가 대비 3개월 수익률,공모가 대비 6개월 수익률,1_3_수익률,3_6_수익률,Cat
제너셈,신규상장,10500.0,2015-09-25,4384587,0.36771026,0.17419869899999998,0.46003864899999997,1.276939049,0.980573716,1.297407998,17.34211568,4.23745231,10.92239607,0.787913805,6.9960305179999995,9.155880004,4.21205867,7.88411753,0.16095238095238087,6.325714285714286,92.25571428571428,96.39714285714285,371.7295512204919,5.5,2.53,7.67,0.10015151515151503,7.391666666666668,96.20833333333334,97.49212121212122,777.761203237257,6.83,3.14,9.32,51.510242689430456,0.11766641268961683,0.0830473439705889,0.5124815948214443,160.25599401037658,-0.03730369371086713,0.005761208953880597,-0.005994966353794799,-0.1419047619047619,-0.4666666666666667,-0.49333333333333335,-0.37846836847946724,-0.05,3
타이거일렉,신규상장,6000.0,2015-09-25,5589290,0.209782967,0.135048993,0.142715675,2.1280044240000002,1.584680053,0.721294427,9.658131694,4.934369668,7.136595896,0.18732382399999997,0.779525204,12.096952400000001,1.726424732,6.497070487,0.2638095238095239,11.27952380952381,95.25095238095237,98.9852380952381,616.1315247602664,9.8,1.4,7.25,0.1125757575757575,7.93090909090909,96.9892424242424,97.76045454545451,841.5666280582071,8.39,1.2,7.04,51.510242689430456,0.11766641268961683,0.0830473439705889,0.5124815948214443,160.25599401037658,-0.03730369371086713,0.005761208953880597,-0.005994966353794799,-0.011666666666666667,-0.15333333333333332,-0.20416666666666666,-0.1433389544688027,-0.060039370078740155,3
넷게임즈,신규상장,2000.0,2015-09-25,9050000,,,-0.35319739200000005,0.912475988,0.912475988,1.93797773,-3.759361239,,,,0.9207127340000001,-20.01171957,7.068087157000001,-27.09383349,0.03095238095238096,1.4823809523809524,74.7547619047619,67.34571428571428,69.13440140096262,,,,0.010909090909090912,1.143939393939394,81.75984848484846,65.38136363636363,83.3992054084382,,,,51.510242689430456,0.11766641268961683,0.0830473439705889,0.5124815948214443,160.25599401037658,-0.03730369371086713,0.005761208953880597,-0.005994966353794799,0.07,0.0,-0.005,-0.06542056074766354,-0.005,4
패션플랫폼,신규상장,2000.0,2015-10-05,5105000,0.461384069,0.098545699,0.318549455,1.5196872319999999,0.5852986689999999,1.439602637,22.25637369,7.728075457,3.00125357,0.341531252,1.159885448,6.285208092,2.002149615,4.566315701000001,0.022500000000000006,0.6475000000000001,74.25833333333333,64.18,53.56597887142289,,,,0.00985074626865672,0.7758208955223878,71.41820895522386,53.38716417910447,70.26392473537194,,,,56.48086487525163,0.14146076091534468,0.0888591622068464,0.37705382249705305,160.75150801280495,-0.014918710309174289,0.006109077454542849,0.08863912695353045,0.03,0.015,-0.005,-0.014563106796116505,-0.019704433497536946,4
한송네오텍,신규상장,2000.0,2015-10-06,4450000,0.17351642899999997,0.050668831,0.163218104,1.2428618059999998,1.065611949,1.856347779,4.412237499,2.812135688,16.41545267,0.316306667,0.515273804,6.765637555,1.104274535,3.594782368,0.023333333333333334,1.4191666666666667,63.13916666666666,77.67708333333333,57.11001161795119,,,,0.009552238805970151,1.3513432835820893,77.28059701492536,71.30895522388059,71.34768043798486,,,,57.04971299632638,0.14865700107722477,0.0888591622068464,0.38034444745163015,161.18552209506007,-0.009996974978752906,0.006109077454542849,0.039891882276204216,0.0525,0.005,-0.005,-0.04513064133016627,-0.009950248756218905,4
케이엠제약,신규상장,2000.0,2015-10-08,4500000,0.36287054,0.19288603199999999,0.292983709,1.386599769,0.911447615,1.621049765,5.870893637,10.39034613,5.8147489189999995,0.135988578,0.585027363,7.838888202000001,2.296666542,4.815297158,0.045909090909090906,1.0536363636363635,75.49499999999999,36.644545454545465,104.6864815559157,,,,0.01701492537313433,0.8022388059701491,58.78358208955222,41.93089552238806,123.94247837572709,,,,57.85339739886627,0.12612485443060312,0.0888591622068464,0.39483873597261093,161.36451729564558,-0.016781665490269645,0.006109077454542849,0.06126341588757338,0.045,-0.0025,-0.01,-0.045454545454545456,-0.007518796992481203,4
뉴지랩파마,신규상장,8900.0,2015-10-13,5744821,0.137174654,0.056583329,0.144455879,1.8305776130000002,1.2877631040000002,0.740254946,23.95182838,6.489740684,10.33101317,-0.072850548,-0.46420009700000003,19.1917906,2.7723669889999996,10.58909786,0.05541666666666668,4.9174999999999995,90.60083333333331,97.08166666666665,150.76113079170096,8.63,1.25,8.7,0.024477611940298516,3.9444776119402998,91.92238805970148,96.5891044776119,189.291197742148,9.79,1.26,6.14,60.06502474926616,0.2537103928431062,0.0888591622068464,0.38909561028750683,162.57383202809984,0.02313130107975898,0.006109077454542849,-0.017272367111480447,-0.1898876404494382,-0.16179775280898875,-0.24044943820224718,0.03467406380027739,-0.0938337801608579,3
엑시콘,이전상장,10000.0,2015-10-22,8883500,0.339975555,0.144431411,0.152488853,2.073359124,1.271695758,0.695795774,6.092163438,4.028878188999999,3.678144751,0.514146699,0.728420893,14.72948543,2.246082333,8.774035632,0.013181818181818183,5.754545454545453,75.20090909090908,77.23363636363638,32.63244067551941,9.05,1.38,8.53,0.008059701492537317,5.525223880597014,77.25940298507463,85.83716417910449,62.91674791689409,8.62,1.02,5.55,61.68608559923159,0.22877843123361435,0.0888591622068464,0.4502968406473345,165.25435493695068,-0.020739681242337445,0.006109077454542849,0.01735617565646742,-0.2,-0.25,-0.243,-0.0625,0.009333333333333334,3
KH E&T,신규상장,2000.0,2015-10-22,5315000,0.360403235,0.10457461,0.166332636,1.5095796469999998,1.5080611240000001,0.7944704370000001,77.67863254,4.3340497760000005,2241.880721,0.520899614,-0.049357032,6.337313182000001,1.054102009,3.2604590239999998,0.018181818181818188,0.9190909090909091,74.52181818181818,49.29954545454545,43.0514844062654,,,,0.006865671641791048,0.6492537313432836,68.094776119403,37.52865671641791,54.56423784407332,,,,61.68608559923159,0.22877843123361435,0.0888591622068464,0.4502968406473345,165.25435493695068,-0.020739681242337445,0.006109077454542849,0.01735617565646742,0.005,0.0,-0.0275,-0.004975124378109453,-0.0275,4
엔케이맥스,신규상장,17000.0,2015-10-23,10072552,0.652165648,-3.019033965,2.43783694,3.753652419,2.681587513,-4.1935472019999995,-46.47874868,11.18339575,0.97744459,0.116891155,1.357625053,-29.31984609,-71.47700388,-35.83621003,0.05136363636363638,12.144545454545458,85.03181818181817,88.34954545454546,118.94880618665569,-28.75,-77.65,-54.76,0.03257575757575759,9.186515151515154,83.32409090909088,84.89515151515154,207.6589870524491,-69.8,15.76,-71.45,61.337734181758464,0.2055076110648403,0.0888591622068464,0.4513965726622588,165.03588995283096,-0.025192869284749043,0.006109077454542849,-0.01870372775685154,0.4588235294117647,1.4529411764705882,1.35,0.6814516129032258,-0.04196642685851319,5
연우,신규상장,25200.0,2015-11-02,11552600,0.15613452,0.071993017,0.100018866,1.064332755,0.8346736640000001,0.8726666479999999,6.636730275,5.642217641,15.26711929,0.071920409,0.24384348600000003,33.57770129,3.3584036010000005,13.67674687,0.03434782608695653,7.66826086956522,75.67086956521739,75.11652173913043,79.54519725473736,38.09,3.81,20.02,0.019701492537313445,5.673432835820896,73.75343283582087,75.30731343283585,121.32780407260707,26.41,3.01,15.76,56.79239966170516,0.22860211204582048,0.08719543545771255,0.31821683954484964,161.10201015971268,-0.00790937536215094,0.008252096597531657,-0.03995485637997715,0.3115079365079365,0.5357142857142857,0.7321428571428571,0.17095310136157338,0.12790697674418605,5
더블유게임즈,신규상장,65000.0,2015-11-04,17089768,1.0,0.41143485,0.679737542,6.077115319,6.077115319,0.226668288,inf,8.247153267,,0.561142884,1.217876791,39.48484209,26.83932952,37.80795963,0.030000000000000006,5.960869565217393,82.15869565217392,83.26956521739132,73.50570835422289,23.49,15.96,29.45,0.01955223880597016,5.38686567164179,75.58298507462688,81.34880597014924,138.92211755357795,14.64,1.71,8.6,56.502933277757464,0.2660838128965619,0.08719543545771255,0.23481694442124854,160.60410465503816,-0.0031351619347594344,0.008252096597531657,-0.02769058454240415,-0.20153846153846153,-0.43153846153846154,-0.45692307692307693,-0.2880539499036609,-0.044654939106901215,2
본느,신규상장,2000.0,2015-11-05,6500000,0.299903951,0.07625532900000001,0.79761433,1.523601334,1.000641619,4.97446506,23.35008828,5.9378003779999995,9.0324477,,,47.48789059,37.87702205,24.392729,0.0190909090909091,0.5663636363636364,68.36181818181818,36.81636363636364,43.13612512425902,,,,0.006417910447761197,0.6374626865671643,63.14492537313431,38.51014925373136,51.48386079763119,,,,56.243447286524194,0.2793418105761935,0.08719543545771255,0.3036739821556763,160.12462595378497,-0.006503638246059228,0.008252096597531657,-0.020123205218103356,0.0,-0.0075,-0.0225,-0.0075,-0.015113350125944584,4
유앤아이,신규상장,30000.0,2015-11-12,7037087,0.630175745,0.136843929,0.167851578,1.310327389,0.868065277,2.795203243,3.162985887,2.556097087,2.311461905,0.112593667,0.34741324100000004,135.9393647,22.817636899999997,74.09895759999999,0.02045454545454546,5.782272727272728,88.92909090909092,93.57409090909091,48.29840615468456,73.24,13.39,63.99,0.01537313432835822,5.067164179104479,88.82208955223885,92.99104477611942,109.10154867508743,-185.02,3.01,-448.12,54.00611132886732,0.23148995351901328,0.08719543545771255,0.34019238429841114,157.62531162746234,-0.06890800024484295,0.008252096597531657,0.05780424875214005,-0.2633333333333333,-0.17333333333333334,-0.25666666666666665,0.12217194570135746,-0.10080645161290322,2
나무가,신규상장,37000.0,2015-11-12,2924383,0.070302497,0.00814945,0.094069105,0.984188952,0.645982865,5.998475171,1.029838678,6.472511215,6.645706871000001,-0.0044897620000000004,-0.667480363,59.38651503,5.586436312000001,18.42825656,0.05136363636363638,10.573181818181817,85.48863636363636,93.21227272727273,116.56893347231647,75.79,7.14,33.08,0.028656716417910462,8.816268656716415,84.54373134328358,85.934776119403,167.68462790455607,19.5,3.45,6.31,54.00611132886732,0.23148995351901328,0.08719543545771255,0.34019238429841114,157.62531162746234,-0.06890800024484295,0.008252096597531657,0.05780424875214005,0.41081081081081083,0.7567567567567568,0.527027027027027,0.24521072796934865,-0.13076923076923078,5
아이진,이전상장,13500.0,2015-11-16,10000000,1.0,-19.97312861,-0.7592348720000001,4.723780231,4.72378006,0.438377654,-98.67781008,1.56643047,,-0.17399471100000002,-0.17671388300000002,-46.1406698,35.03160554,-45.07045577,0.023913043478260877,7.973043478260871,79.14521739130433,93.27434782608695,53.85495930513595,-32.16,25.03,-39.53,0.028059701492537333,9.077611940298508,81.48343283582088,91.23850746268657,202.71193641219386,-37.32,9.32,-37.6,52.65563029565536,0.2579668960935916,0.08719543545771255,0.333281499047545,159.22502938118322,-0.019033788063713655,0.008252096597531657,0.10302530665267681,-0.08888888888888889,0.5814814814814815,0.674074074074074,0.7357723577235772,0.0585480093676815,3
케어젠,신규상장,110000.0,2015-11-17,10710000,0.8040168109999999,0.539071839,0.249229158,6.317905698,5.945208346,0.126561482,inf,7.364202199,14.15171739,0.35156320700000004,0.7704485520000001,85.92033279,21.41385219,71.95857085,0.010434782608695655,5.607391304347826,65.92739130434782,72.1686956521739,27.967279171274807,59.85,15.04,57.82,0.009402985074626872,5.682089552238806,66.98626865671643,71.5468656716418,63.856580932564725,72.57,4.43,57.95,52.69817707490391,0.28342558078240915,0.08719543545771255,0.2953699915016839,159.2783538785495,-0.05260518758262297,0.008252096597531657,0.03663541308723185,-0.17272727272727273,-0.09363636363636364,0.08545454545454545,0.0956043956043956,0.19759277833500502,3
네오오토,신규상장,12000.0,2015-11-18,5250000,0.132175084,0.07597134700000001,0.16199183,1.192491285,1.070229364,1.156253135,6.599393073,8.873435726,29.18175141,-0.08972679199999999,1.2179444720000001,9.222047133,1.493896295,2.7438361739999997,0.014782608695652177,4.031739130434782,87.15826086956523,79.24347826086954,38.585224171871054,5.93,0.98,2.75,0.010298507462686571,4.7301492537313425,83.84746268656716,83.76104477611942,77.7642097506726,5.89,0.87,3.03,52.44330153321209,0.2714099216710182,0.08719543545771255,0.30770990619995425,159.22366946863528,-0.043478912278073406,0.008252096597531657,0.006872970073432517,-0.19583333333333333,-0.15,-0.1625,0.05699481865284974,-0.014705882352941176,3
엔투텍,신규상장,2000.0,2015-11-18,7550000,0.197354508,-0.01213553,-0.130681756,1.0009395220000001,0.476011874,2.802319645,-0.41487871,4.507848112,2.844116021,-0.03427892,-1.209214475,-26.35653232,3.444317925,14.39257469,0.00826086956521739,0.6791304347826086,85.04565217391303,54.91434782608697,20.819150520939502,,,,0.005223880597014926,0.6992537313432837,64.46537313432836,62.98044776119402,42.51013754445999,,,,52.44330153321209,0.2714099216710182,0.08719543545771255,0.30770990619995425,159.22366946863528,-0.043478912278073406,0.008252096597531657,0.006872970073432517,-0.015,0.005,0.08,0.02030456852791878,0.07462686567164178,3
매직마이크로,이전상장,5500.0,2015-11-19,6222125,0.18410424,0.080561263,0.24365995699999998,1.228908927,0.97723413,0.934235829,6.973257236,7.204060686,15.29632307,-0.08764104,-0.075148534,6.516078325,1.587707367,3.4590667369999997,0.018636363636363642,5.361363636363635,85.14409090909089,99.80954545454546,42.65545007157993,3.41,0.83,3.71,0.025373134328358214,5.969850746268656,87.81208955223882,98.16970149253734,192.23530710295276,-8.7,0.75,9.34,51.86730995056724,0.26523555950003685,0.08719543545771255,0.3414434314104623,158.6882106959723,-0.03429470372312547,0.008252096597531657,-0.016797871975623737,-0.19,-0.16818181818181818,-0.18181818181818182,0.026936026936026935,-0.01639344262295082,3
케이디켐,신규상장,16000.0,2015-11-19,4034800,0.24466300800000002,0.14295086199999998,0.167916927,3.056708125,1.564476881,0.333234384,23.99046434,3.3483982000000005,3.342558941,-0.019455902,0.478313772,12.01572694,2.0176439459999997,9.64958071,0.021818181818181823,6.1027272727272734,81.66954545454547,92.05272727272728,46.87443129210244,2.05,0.34,9.23,0.016865671641791053,4.84865671641791,85.17567164179107,94.07447761194027,110.45377748269341,4.51,0.96,4.09,51.86730995056724,0.26523555950003685,0.08719543545771255,0.3414434314104623,158.6882106959723,-0.03429470372312547,0.008252096597531657,-0.016797871975623737,-0.128125,-0.1375,0.196875,-0.010752688172043012,0.38768115942028986,3
캔서롭,이전상장,40000.0,2015-11-20,2074820,0.417342735,0.077192859,0.028971952000000002,6.88653493,6.45397727,0.07280287,1.795694952,5.7941875,20.7398703,0.21045984399999998,-19.56809907,398.8540458,11.55558042,129.885657,0.017142857142857147,4.470000000000001,86.78714285714285,98.75857142857144,40.49076305160511,187.1,6.99,90.82,0.008939393939393941,4.388030303030304,86.0583333333333,93.64666666666665,70.64230244328117,76.12,2.56,47.12,51.339079863351465,0.28018446835700944,0.08719543545771255,0.28017298027999776,158.2005194872736,-0.03429470372312547,0.008252096597531657,-0.016797871975623737,-0.27,-0.33625,-0.26,-0.09075342465753425,0.11487758945386065,2
하이즈항공,신규상장,18000.0,2015-11-25,17446167,0.259113059,0.159158576,0.214273558,0.9717293359999999,0.869110396,1.939819019,5.368640733,14.73646354,19.98654399,0.036092906,0.663934473,86.99481324,18.64068819,47.11832742,0.012608695652173919,6.049130434782606,73.97521739130435,75.87608695652175,30.197648267036975,57.46,12.85,43.19,0.007611940298507468,5.619552238805972,75.3213432835821,83.65044776119402,60.92283224310798,42.01,2.08,21.5,51.4215361834796,0.24825200424643992,0.08719543545771255,0.32514163172550653,157.40542758449328,-0.015627617930635298,0.008252096597531657,0.05187445933730548,-0.1361111111111111,-0.44166666666666665,-0.49166666666666664,-0.3536977491961415,-0.08955223880597014,3
미래테크놀로지,신규상장,16100.0,2015-12-01,5500000,0.384252166,0.267943771,0.253164186,9.239416096,8.341375576,0.104853167,inf,16.04986667,11.99557098,0.45976561,0.370928582,22.72149351,5.752268411,18.67045646,0.013750000000000005,5.645833333333333,76.80708333333335,83.59166666666667,37.09918711538187,13.37,1.79,7.37,0.00863636363636364,5.469848484848486,77.69924242424241,88.85530303030303,63.516945520256485,12.22,1.63,6.13,52.14844107764368,0.26727222170729437,0.07160842403480902,0.25850181626995505,154.50965568346342,-0.04503553894628859,0.01747202814373425,-0.012219550324372648,-0.13354037267080746,-0.2080745341614907,-0.33540372670807456,-0.08602150537634409,-0.1607843137254902,3
엔에스,신규상장,8000.0,2015-12-07,4900000,0.217709445,0.112226737,0.216512134,1.242647468,0.540355861,1.371985518,29.59795659,7.5654828389999995,2.770135425,0.618998226,0.7864158659999999,18.95155364,4.10324132,15.0849907,0.10708333333333324,12.184999999999997,96.37291666666665,96.00458333333331,255.32699827049464,23.71,4.59,25.57,0.0509090909090908,8.475151515151513,92.98606060606062,94.99363636363637,361.89927123683657,18.06,3.5,19.19,52.210430617825985,0.2602523372969048,0.07160842403480902,0.292343846787532,154.20656131335042,-0.010961363034458306,0.01747202814373425,-0.00015789864764452372,1.56875,0.95625,1.3875,-0.2384428223844282,0.22044728434504793,5
멕아이씨에스,신규상장,4500.0,2015-12-14,5361500,0.515060599,0.034756489,-0.017290289,0.560699619,0.355577772,10.08512783,0.457373495,6.15037667,3.7560164339999997,,,-764.4724335,13.21794969,43.88301357,0.1445833333333333,12.329583333333332,97.10458333333334,96.52083333333336,446.6228304261692,15.53,5.1,-871.76,0.07924242424242417,9.106363636363637,95.63651515151516,96.57924242424247,625.7341344294813,12.68,4.16,-731.72,52.61866899724104,0.2564318773774056,0.07160842403480902,0.3372399534823621,151.7882365457673,0.011504852237298408,0.01747202814373425,0.021706915209952132,1.1622222222222223,0.7644444444444445,0.6333333333333333,-0.18396711202466598,-0.0743073047858942,5
예스티,이전상장,14500.0,2015-12-16,4327321,0.199513976,0.066477726,0.050225939000000004,0.7935907090000001,0.45038826,2.520222484,2.027404272,5.771517747000001,4.451927303,0.8326179859999999,69.31264849,93.58866358,4.700578519,15.94924674,0.029565217391304358,7.98304347826087,78.50782608695653,83.4213043478261,66.24280814026375,9.27,1.99,8.06,0.024848484848484863,7.475454545454545,78.32757575757574,87.87575757575763,159.3539894516721,9.68,2.07,8.42,53.801575890181006,0.2341102686511281,0.07160842403480902,0.18680580282790227,151.6166155959941,0.02212461123476277,0.01747202814373425,-0.009703753144734815,0.27586206896551724,0.3310344827586207,0.1724137931034483,0.043243243243243246,-0.11917098445595854,5
코스맥스엔비티,신규상장,21000.0,2015-12-16,10314000,0.195555198,0.073784482,0.179980234,0.6480977760000001,0.392471444,2.674021358,4.965224376,6.918441892000001,8.152490803,0.19657863399999997,0.140127552,97.64108649,17.57346557,36.95289558,0.07652173913043481,13.41782608695652,87.4391304347826,85.3808695652174,159.98904053412681,47.7,7.88,36.03,0.04909090909090907,10.688030303030299,85.47984848484849,85.39303030303034,300.9431484025357,49.85,8.24,37.69,53.801575890181006,0.2341102686511281,0.07160842403480902,0.18680580282790227,151.6166155959941,0.02212461123476277,0.01747202814373425,-0.009703753144734815,1.3285714285714285,1.4333333333333333,2.6857142857142855,0.044989775051124746,0.5146771037181996,5
에치에프알,신규상장,2000.0,2015-12-16,8000000,0.21779784,0.044284229,-0.020012538,1.5710249630000002,1.30923392,0.8733351220000001,5.315829853,1.857129545,6.961796087000001,-0.193817811,-0.33872115399999997,-22.22595742,0.444797826,4.553454461,0.010869565217391308,1.877391304347826,67.47130434782608,86.89434782608696,24.309462887669188,,,,0.004393939393939395,3.31,71.11727272727273,87.98136363636361,32.119929647866584,,,,53.801575890181006,0.2341102686511281,0.07160842403480902,0.18680580282790227,151.6166155959941,0.02212461123476277,0.01747202814373425,-0.009703753144734815,0.0425,0.075,-0.015,0.03117505995203837,-0.08372093023255814,4
파크시스템스,신규상장,9000.0,2015-12-17,5931155,0.552843347,-0.005291158000000001,-0.11774816800000001,2.447377286,1.58491718,1.979332359,-0.1360032,2.9595247789999997,2.629096123,-0.06092857,-0.930768908,-74.46075635,8.76761764,121.04926129999998,0.0840909090909091,10.636818181818182,90.44954545454544,92.54909090909092,184.03977598162217,16.43,3.12,23.68,0.044090909090909014,7.5412121212121255,84.95863636363634,90.71106060606064,269.19396742150093,18.75,3.56,27.9,54.38532070194666,0.2609649945597119,0.07160842403480902,0.21359178546322014,151.54777503593806,0.019250327963091344,0.01747202814373425,-0.018866075137574854,0.21666666666666667,0.3888888888888889,1.0222222222222221,0.1415525114155251,0.456,5
보광산업,신규상장,4000.0,2015-12-17,11490000,0.41773015799999996,0.318684498,0.20423380300000002,0.372117993,0.331658123,1.4128487980000002,7.339176775,8.990743972999999,47.06563311,-0.252131415,0.5741735,11.694483900000002,2.388408921,3.592890052,0.28727272727272724,13.181363636363637,98.0909090909091,99.32,695.046384203577,6.12,1.95,6.05,0.11712121212121204,8.294848484848487,99.12333333333332,97.43151515151511,780.9023060378737,6.21,1.98,6.13,54.38532070194666,0.2609649945597119,0.07160842403480902,0.21359178546322014,151.54777503593806,0.019250327963091344,0.01747202814373425,-0.018866075137574854,0.8575,0.885,2.6125,0.014804845222072678,0.916445623342175,5
메가엠디,신규상장,3000.0,2015-12-18,20401568,0.6301395710000001,0.110308301,0.11039883,0.95153261,0.912954589,0.50114398,inf,17.27532775,87.54455336,0.049295017000000003,-0.249061265,13.76596155,1.519746055,6.691589737999999,0.06090909090909092,8.220454545454546,85.51545454545452,94.73318181818182,143.4667187877507,7.13,1.23,3.32,0.03499999999999998,5.868484848484849,91.89909090909092,90.79060606060607,234.8144816285211,8.22,1.42,4.24,54.484821075865796,0.271364118895966,0.07160842403480902,0.24021322065180437,151.4469261159153,0.016661059344967286,0.01747202814373425,-0.025824379399777695,0.22666666666666666,0.415,0.225,0.15353260869565216,-0.13427561837455831,5
에이치엘비제약,신규상장,6500.0,2015-12-21,7023345,0.273770295,0.025252669,0.063267264,1.141748993,0.942156722,3.45243089,0.926576499,2.531607401,7.350222271,0.117353696,0.27256179399999997,149.88670280000002,9.48292163,39.78258504,0.1425,12.799583333333338,98.75333333333334,99.305,342.10927998521123,-35.47,8.41,-1036.3,0.06666666666666657,8.569545454545457,96.79272727272725,99.29212121212119,439.0325733137048,-25.07,5.94,-734.65,55.98044497491962,0.2794532314989449,0.07160842403480902,0.24318744070980822,151.70961702020554,0.03991950018022337,0.01747202814373425,0.037717174046740465,1.176923076923077,0.5384615384615384,0.32461538461538464,-0.29328621908127206,-0.139,5
강스템바이오텍,신규상장,6000.0,2015-12-21,13817150,0.75979269,-21.5803565,-0.996705263,3.502186604,3.2922191069999998,0.612190616,-117.7954432,1.603109335,0.930916066,-0.49285409799999996,0.598713012,-18.69346074,18.63187071,-21.03301427,0.1233333333333333,12.915833333333332,94.28791666666666,97.00291666666664,278.97908124139144,-32.72,10.83,-46.79,0.06606060606060601,9.641969696969698,90.65969696969698,96.04590909090909,382.82552962759524,-28.29,9.36,-39.94,55.98044497491962,0.2794532314989449,0.07160842403480902,0.24318744070980822,151.70961702020554,0.03991950018022337,0.01747202814373425,0.037717174046740465,1.7083333333333333,1.3416666666666666,1.9583333333333333,-0.13538461538461538,0.26334519572953735,5
아진산업,신규상장,6500.0,2015-12-22,12415300,0.18039677,0.089648083,0.223181577,0.659310989,0.529576093,4.975850246,1.754749729,5.837566688,14.01308723,0.077371505,0.22747250800000002,5.714119317000001,1.275286158,1.599126795,0.05083333333333335,6.721666666666668,86.4820833333333,92.90208333333335,121.3903871097024,3.72,0.88,5.0,0.02863636363636365,5.403787878787877,89.61166666666668,92.63060606060601,180.34298866797252,3.79,0.9,5.03,56.30877985183973,0.2764260963523231,0.07160842403480902,0.2863934405194205,151.91185764006136,0.030643117967061546,0.01747202814373425,0.04680736328651616,0.1646153846153846,0.18923076923076923,0.3261538461538461,0.021136063408190225,0.11513583441138421,4
덱스터,신규상장,14000.0,2015-12-22,9630524,0.35072832,0.253751133,0.289411662,3.6986018210000005,3.6986018210000005,0.280731766,48.81668453,1.722596398,,0.375100284,2.650298451,32.72562963,9.471178857,21.4817842,0.0716666666666667,12.707499999999998,82.92583333333333,87.55250000000001,165.82126411406824,51.66,4.59,41.8,0.04424242424242422,8.892424242424243,80.76606060606062,91.59863636363634,290.0483909074601,34.31,3.05,25.17,56.30877985183973,0.2764260963523231,0.07160842403480902,0.2863934405194205,151.91185764006136,0.030643117967061546,0.01747202814373425,0.04680736328651616,1.2535714285714286,0.49642857142857144,0.5678571428571428,-0.3359746434231379,0.0477326968973747,5
한국맥널티,신규상장,8000.0,2015-12-23,4975000,0.279678683,0.02902861,0.5615459429999999,1.270802585,0.924056509,1.244635807,1.858081356,4.488937932,6.533688035,0.262616334,-0.640583383,7.108539177000001,3.9917713339999996,16.83660323,0.21739130434782608,16.153478260869566,96.00347826086956,96.62652173913042,535.7559226312696,40.65,5.15,29.76,0.09303030303030292,10.532878787878788,96.08257575757577,96.43772727272724,578.66269812296,37.48,4.75,27.22,56.05674772533009,0.2873655662582998,0.07160842403480902,0.27693177141242453,151.6694109032929,0.02748341903271472,0.01747202814373425,0.0442973748069711,2.29375,2.0375,1.20625,-0.0777988614800759,-0.2736625514403292,5
휴젤,신규상장,150000.0,2015-12-24,3284058,0.7036204840000001,0.383846376,0.308162732,0.962721671,0.9330117090000001,1.278919345,14.2561576,2.014496297,25.02236698,0.383288545,0.336999534,37.45957825,11.54364597,30.60386592,0.03136363636363638,7.598181818181818,73.36318181818181,74.52681818181819,64.79766632027219,16.51,3.41,33.3,0.016363636363636372,5.27590909090909,69.30257575757575,66.35803030303033,95.85445651131,19.92,4.11,40.99,55.81324935704526,0.281193540576282,0.07160842403480902,0.3398167208552172,151.27013005359655,0.022818391832476255,0.01747202814373425,0.13247052479348972,0.46,0.7613333333333333,1.092,0.20639269406392693,0.18773656320968962,5
육일씨엔에쓰,신규상장,6000.0,2015-12-24,8522980,0.146973677,0.076212901,0.158893029,0.982053437,0.815318201,2.745773452,15.38883915,6.56301091,15.87183868,-0.235330327,-0.21572027800000002,17.77898148,2.8249562139999997,4.615743566,0.14727272727272725,13.441818181818178,94.9190909090909,95.85136363636364,335.43114974081215,-108.51,1.79,11.84,0.06363636363636357,8.61712121212121,94.36621212121209,96.34575757575759,420.82909609885536,-140.84,2.32,14.82,55.81324935704526,0.281193540576282,0.07160842403480902,0.3398167208552172,151.27013005359655,0.022818391832476255,0.01747202814373425,0.13247052479348972,0.11333333333333333,0.445,0.07333333333333333,0.29790419161676646,-0.25720876585928487,4
경남제약헬스케어,신규상장,10000.0,2015-12-24,5227400,0.135984133,0.083585962,0.7678795140000001,1.767421049,1.675242532,4.154770888,40.8499716,4.760861066,40.56219194,1.4314711530000002,25.44198411,20.85672403,16.01545111,18.07582545,0.1668181818181818,13.995909090909088,87.95863636363637,94.29272727272728,352.78997037451984,19.98,3.82,12.76,0.07378787878787864,8.805454545454547,90.5912121212121,95.61727272727275,462.1585308430041,19.6,3.75,12.47,55.81324935704526,0.281193540576282,0.07160842403480902,0.3398167208552172,151.27013005359655,0.022818391832476255,0.01747202814373425,0.13247052479348972,0.575,0.545,0.095,-0.01904761904761905,-0.2912621359223301,5
