종목명,상장유형,공모가(원),상장일,상장주식수,IPO시가총액,매출총이익률,영업이익률,ROE(지배),매출액증가율(YoY),영업이익증가율(YoY),매출액증가율(YoY)-before,영업이익증가율(YoY)-before,유동비율,당좌비율,부채비율,이자보상배율,매출채권회전율,재고자산회전율,매출액,세전계속사업이익,당기순이익(지배),자본총계(지배),EBITDA2,순부채,IPO_PER,IPO_PBR,IPO_EV/EBIDTA,IPO_PSR,1개월 시가총액회전율,3개월 시가총액회전율,1개월 평균 거래량회전율,3개월 평균 거래량회전율,1개월 평균 일중변동률,3개월 평균 일중변동률,1개월 평균 개인 매도수량 비중(일간),3개월 평균 개인 매도수량 비중(일간),1개월 평균 개인 매수수량 비중(일간),3개월 평균 개인 매수수량 비중(일간),1개월 평균 기관 매수수량 비중(일간),3개월 평균 기관 매수수량 비중(일간),1개월 평균 기관 매도수량 비중(일간),3개월 평균 기관 매도수량 비중(일간),시장수익률,1개월 시장 회전율,3개월 시장 회전율,M2 증감률 ,MMF 증감률 ,고객예탁금 증감률 ,국고1년시장금리%p,국고3년시장금리%p,국고5년시장금리%p
에스엘바이오닉스,신규상장,11300,2015-06-25,5200000,58760000000,24.19,17.89,,,,78.13,-73.91,93.4,72.46,102.14,28.91,,,48136922.0,7542443.0,6239179.0,18528870.0,11751484.0,-462078.0,9.417905785,3.171267325,5.000180226,1.220684613,182.15540876316658,345.9231441705941,0.07636363636363637,0.046060606060606045,10.660454545454545,8.18439393939394,91.55318181818183,87.80439393939395,97.87363636363638,95.55575757575758,0.6136363636363635,1.796060606060606,0.7777272727272728,2.7796969696969698,0.353298183,48.455615876639975,124.57953816782006,0.08359794200000001,0.475224197,0.444943519,-0.838,-0.816,-0.813
이큐셀,신규상장,6500,2015-06-26,5813000,37784500000,30.44,11.95,25.26,73.6,493.06,-1.91,-74.61,105.72,102.47,132.74,4.97,6.42,47.93,32464906.0,3949344.0,3473213.0,13255635.0,5057281.0,6860885.0,10.87883179,2.85044813,7.472663845,1.16385675,174.44547971394232,189.5224933954126,0.06809523809523811,0.025076923076923087,7.914285714285713,6.197384615384616,95.61952380952381,89.75569230769231,95.11619047619045,94.53646153846152,0.6538095238095238,0.8013846153846154,0.44333333333333336,7.2663076923076915,0.336993434,46.31346509883388,122.42707199591072,0.08359794200000001,0.484877461,0.43472368299999997,-0.858,-0.8590000000000001,-0.8190000000000001
코아스템,신규상장,16000,2015-06-26,15717440,251479040000,27.47,-13.89,-97.8,255.4,25.03,,,127.03,125.62,129.77,-1.85,3.78,129.47,12987985.0,-6279626.0,-6801503.0,11531747.0,-871339.0,-2847064.0,-36.97403941,21.80754052,-288.608903,19.3624369,201.08588514289318,341.4691762245559,0.09095238095238097,0.04246153846153839,10.745714285714287,9.473384615384616,91.90142857142857,89.84430769230777,93.56476190476191,92.81430769230768,5.2752380952380955,4.810153846153845,3.454761904761904,6.028923076923078,0.336993434,46.31346509883388,122.42707199591072,0.08359794200000001,0.484877461,0.43472368299999997,-0.858,-0.8590000000000001,-0.8190000000000001
켐온,신규상장,2000,2015-06-26,7000000,14000000000,27.47,15.79,16.28,28.93,168.44,,,179.62,174.46,46.98,168.49,3.85,133.71,13252878.0,2145765.0,1554580.0,10410238.0,2771998.0,-1462153.0,9.005647827999999,1.344829965,5.0499812219999995,1.0563743209999998,53.26426990792724,81.97862988753376,0.027142857142857153,0.01292307692307693,1.3904761904761904,1.307076923076923,55.081428571428575,68.9572307692308,78.29714285714287,78.88846153846154,13.155714285714286,14.317692307692308,31.309999999999995,23.353538461538463,0.336993434,46.31346509883388,122.42707199591072,0.08359794200000001,0.484877461,0.43472368299999997,-0.858,-0.8590000000000001,-0.8190000000000001
동운아나텍,신규상장,10000,2015-06-30,5577000,55770000000,37.46,12.31,32.56,-4.42,-25.59,52.84,163.6,232.6,134.13,63.02,16.26,6.77,5.13,44453338.0,4915418.0,5747377.0,20196813.0,6690851.0,380697.0,9.703556943999999,2.76132675,8.335319483,1.254573953,169.054617750227,231.48469405829064,0.0739130434782609,0.03468749999999997,9.19217391304348,7.774374999999999,87.08695652173913,86.70500000000001,90.38304347826087,87.01312499999999,6.714347826086957,9.6178125,6.898260869565218,7.2528125,0.324600603,49.78449583463258,119.54675119778815,0.074392399,0.490284579,0.46983126799999997,-0.892,-0.9359999999999999,-0.963
유테크,신규상장,9000,2015-06-30,4915300,44237700000,18.91,12.97,21.04,11.77,88.03,18.17,36.8,155.72,145.28,171.47,4.19,4.12,41.81,51361692.0,5305610.0,4184690.0,23544633.0,12476883.0,26656565.0,10.5713207,1.8788867930000002,3.547709517,0.86129756,197.8935534160806,343.3092242673328,0.08956521739130437,0.052343749999999946,10.180434782608694,8.176875,85.93260869565218,81.83265624999999,91.35652173913043,93.37156250000001,4.543478260869565,3.3370312500000017,6.591304347826087,11.44859375,0.324600603,49.78449583463258,119.54675119778815,0.074392399,0.490284579,0.46983126799999997,-0.892,-0.9359999999999999,-0.963
민앤지,신규상장,28000,2015-06-30,5682814,159118792000,100.0,34.08,,,,,,785.96,785.96,67.48,21.95,,,17677355.0,5711240.0,5283603.0,10923103.0,6290822.0,-7426859.0,30.11558438,14.56717858,25.29261917,9.001278302000001,103.66426105428559,263.9843259245137,0.039565217391304364,0.038906249999999996,8.498260869565218,7.533750000000001,88.09739130434785,86.69765625000004,91.62521739130435,89.36640625000001,3.0804347826086955,5.395468750000002,5.700869565217391,6.481718750000001,0.324600603,49.78449583463258,119.54675119778815,0.074392399,0.490284579,0.46983126799999997,-0.892,-0.9359999999999999,-0.963
RFHIC,신규상장,2000,2015-06-30,6830000,13660000000,42.43,23.6,18.01,-16.82,-28.72,65.49,272.29,430.02,181.28,34.14,57.0,35.58,1.43,64200389.0,15823210.0,13148100.0,92894146.0,17128553.0,-16185518.0,1.038933382,0.147049094,0.796553829,0.21277129600000003,22.81584685832334,31.489721947883993,0.009565217391304351,0.004062500000000001,2.6013043478260873,3.1785937500000006,84.77652173913042,86.25444444444445,85.60478260869566,89.29460317460317,13.15304347826087,9.727301587301588,9.398260869565217,10.563968253968255,0.324600603,49.78449583463258,119.54675119778815,0.074392399,0.490284579,0.46983126799999997,-0.892,-0.9359999999999999,-0.963
켐트로스,신규상장,2000,2015-07-27,3020000,6040000000,9.87,5.01,5.84,-4.61,-42.19,2.59,-24.73,326.02,234.53,71.57,2.68,4.24,6.7,14283439.0,688695.0,563270.0,10072881.0,1554900.0,4088551.0,10.72309905,0.5996298379999999,3.8871236419999997,0.42286735,1161.530006852347,1920.5472417683943,0.41956521739130437,0.22952380952380935,18.116956521739134,11.547142857142859,96.2913043478261,96.00936507936507,98.0208695652174,97.65730158730159,0.9143478260869567,0.3338095238095239,2.606086956521739,1.6173015873015875,0.33355840600000003,40.320558586958185,107.96937924808003,0.083708504,0.388500068,0.46878723299999997,-0.805,-0.6759999999999999,-0.611
로지시스,신규상장,2500,2015-07-29,9340922,23352305000,10.89,5.98,14.86,0.16,3.87,48.44,16.64,350.58,347.14,44.8,,8.72,252.79,32026270.0,2238002.0,1745316.0,11530184.0,2268339.0,-7774955.0,13.37998678,2.02531937,10.29146439,0.729160936,765.4382740248074,1707.1725759583626,0.31000000000000005,0.25142857142857133,15.812727272727273,12.71333333333333,97.4759090909091,97.56761904761906,98.3568181818182,98.31238095238096,0.003181818181818182,0.005555555555555556,0.8109090909090909,0.7065079365079366,0.352921634,37.70405397146212,107.94003393316937,0.083708504,0.37110777100000003,0.417162155,-0.8220000000000001,-0.725,-0.675
아이쓰리시스템,신규상장,36000,2015-07-30,3317400,119426400000,21.98,15.07,,,,15.26,30.68,209.55,98.77,111.27,5.64,,,30914384.0,5052807.0,5259143.0,21845960.0,8024376.0,11686144.0,22.7083386,5.466749916,14.88440798,3.8631337439999998,260.69977819580856,337.492900379823,0.10190476190476191,0.0493650793650793,12.30904761904762,8.740793650793654,95.56380952380952,88.37492063492061,93.8247619047619,85.58126984126982,3.9580952380952374,10.37730158730159,1.837142857142857,3.7649206349206366,0.369982097,35.664512281971064,107.9122914364588,0.090120504,0.300357962,0.38050605,-0.815,-0.7190000000000001,-0.6759999999999999
아시아경제,신규상장,3600,2015-07-31,25244030,90878508000,40.96,12.11,,,,0.97,15.87,293.97,279.09,49.6,18.18,,,75435069.0,9039486.0,6000494.0,29167885.0,10939513.0,-19154644.0,15.14517105,3.115704413,8.305612266,1.204724927,673.7390822193584,862.9655881569738,0.29190476190476194,0.11629032258064506,13.492857142857144,7.411774193548387,96.3047619047619,95.3067741935484,97.36428571428571,96.4087096774193,0.9195238095238093,1.2127419354838707,1.6338095238095238,1.8448387096774193,0.384005817,35.033261494423854,105.9680497661325,0.082239989,0.32297359,0.38486516200000004,-0.813,-0.722,-0.687
칩스앤미디어,이전상장,10500,2015-08-05,3397702,35675871000,100.0,18.78,17.48,7.92,59.47,12.84,45.12,430.35,430.35,24.14,19.14,2.62,,10808046.38,2190606.99,2518110.0,15649355.0,2543143.28,-6483878.02,14.16771745,2.279702326,14.02570882,3.30086213,678.8424313315687,729.2878114203645,0.20454545454545459,0.07873015873015866,11.614090909090908,7.008095238095239,98.64227272727273,98.00412698412697,99.2059090909091,97.61777777777776,0.5536363636363636,1.1955555555555557,1.1222727272727273,1.0755555555555554,0.40439981700000005,37.75287600798343,109.02191910917946,0.082239989,0.37738949899999996,0.330487266,-0.7759999999999999,-0.6920000000000001,-0.626
쎄노텍,신규상장,2000,2015-08-06,3300000,6600000000,30.7,14.52,16.18,12.26,115.57,-5.55,-13.26,293.15,138.97,56.05,10.76,5.26,2.84,31880952.0,3991985.0,3279792.0,21905056.0,5984742.0,6363127.0,2.012322733,0.301300303,1.1038676570000001,0.207020167,1655.3072515282374,1916.0803493727844,0.5776190476190475,0.19904761904761886,12.202857142857145,5.539365079365077,94.72952380952381,92.08682539682539,94.17285714285715,92.51301587301589,3.7657142857142856,4.416031746031746,0.8733333333333333,4.734761904761905,0.371205076,36.152072621170056,109.6226192033748,0.082239989,0.35964137799999996,0.396242775,-0.7879999999999999,-0.706,-0.674
흥국에프엔비,신규상장,20000,2015-08-07,6716250,134325000000,43.15,22.72,31.19,15.79,18.89,25.3,54.35,155.47,70.09,67.89,15.23,12.35,5.09,35041596.0,7672288.0,6117572.0,24468578.0,9942045.0,9649139.0,21.95724055,5.489693762000001,13.51177239,3.833301428,146.43306039110513,235.43587861070208,0.06666666666666668,0.0320967741935484,11.835238095238093,7.8377419354838676,83.20238095238096,75.50967741935482,80.4109523809524,78.73129032258065,17.022380952380953,17.164193548387097,11.394285714285715,17.29209677419355,0.333625779,35.938073814488284,107.99054775337096,0.082239989,0.398345399,0.35914675700000004,-0.7759999999999999,-0.701,-0.654
마이더스AI,신규상장,2000,2015-08-13,3100000,6200000000,35.9,9.18,11.36,-3.54,-5.95,12.5,64.81,167.52,165.17,80.07,13.2,3.74,70.53,15084930.0,572193.0,998334.0,9386815.0,2158698.0,-1512708.0,6.210346437,0.660500926,2.871400859,0.41100621600000004,1128.330980214788,1192.1052051224024,0.37,0.12587301587301583,6.531904761904761,2.7420634920634916,95.21809523809523,94.23285714285714,95.94047619047619,92.16114285714285,2.0795238095238098,6.292857142857143,1.827142857142857,3.495714285714286,0.35838181700000005,34.97867287481337,110.79796431628266,0.082239989,0.293789967,0.42881774,-0.7709999999999999,-0.711,-0.647
파인텍,신규상장,10500,2015-08-17,4997621,52475020500,12.93,4.43,34.41,39.77,15.49,19.38,2861.22,85.56,66.22,454.19,2.82,6.27,12.11,210838381.0,6128256.0,5834750.0,19680537.0,14248308.0,41294408.0,8.993533656,2.666340888,3.685793072,0.248887419,424.3223012334124,583.9245037188565,0.14083333333333328,0.07890624999999989,11.109583333333333,7.525937500000004,94.37791666666668,94.0115625,98.00958333333334,97.385,0.0004166666666666667,0.07765625000000001,2.5970833333333334,1.8218750000000004,0.385269985,39.53530868126525,112.4573145777342,0.082239989,0.32470690399999996,0.572766062,-0.7879999999999999,-0.754,-0.708
웹스,신규상장,7200,2015-08-24,6254000,45028800000,32.58,15.3,18.8,-0.66,28.63,-13.93,18.57,218.05,141.77,78.25,7.16,8.94,5.24,27877532.0,3718406.0,3327509.0,20484838.0,5940451.0,3074684.0,13.53228496,2.198152604,7.580548124,1.6152362409999999,309.971244202213,366.48666662347455,0.11499999999999994,0.051093749999999896,8.708333333333334,6.068437500000001,93.065,90.22328125000001,98.3125,97.82000000000002,0.09291666666666666,0.24234375,1.5470833333333331,1.6373437499999997,0.370636532,40.77624850726963,112.47347706807346,0.082239989,0.27929714,0.39402588299999997,-0.828,-0.878,-0.892
맘스터치,신규상장,2000,2015-08-28,6750000,13500000000,27.32,8.49,105.45,62.56,196.8,,,123.39,67.41,240.69,371.62,31.23,19.9,79457332.0,6540271.0,5375278.0,7735838.0,7028188.0,4915848.0,2.51149801,1.745124445,1.9215359419999998,0.169902508,51.05690483730425,62.366720878731506,0.023809523809523815,0.008888888888888892,0.861904761904762,1.0419047619047621,64.56285714285715,64.03555555555553,81.0995238095238,72.79666666666665,16.569523809523808,18.487936507936503,26.35238095238095,27.234126984126977,0.306888328,35.23555677941449,110.46884396438263,0.082239989,0.308342107,0.45611732299999996,-0.7859999999999999,-0.795,-0.7709999999999999
씨아이에스,신규상장,2000,2015-09-02,7000000,14000000000,18.36,-10.64,,,,-49.24,-92.6,322.18,238.88,31.57,-27.33,,,11587502.0,-852313.0,-613795.0,24060935.0,-911923.0,-2945528.0,-22.80891829,0.581856025,-15.34894336,1.208198281,62.05129834987177,78.30603681916386,0.02904761904761905,0.01158730158730159,0.7904761904761906,0.7979365079365077,62.402380952380966,70.32984126984127,71.72809523809526,61.99714285714287,25.895714285714288,35.321746031746024,12.647619047619045,14.927301587301585,0.274853184,35.997369945436674,111.40713362783721,0.08304734400000001,0.30234804,0.352929695,-0.757,-0.7440000000000001,-0.711
인포마크,신규상장,14000,2015-09-23,3503708,49051912000,22.26,5.85,22.34,15.4,16.14,-21.06,-39.74,128.14,51.59,157.69,4.51,12.93,4.03,70656583.0,2927546.0,3389307.0,14449865.0,5331695.0,16355412.0,14.47254911,3.394627701,9.203127225,0.6942298920000001,117.8519295808621,161.3163982995977,0.05250000000000001,0.02126984126984128,8.777499999999998,5.984920634920633,90.47049999999999,87.71888888888886,85.8725,87.60841269841272,9.248499999999998,5.316507936507937,5.9944999999999995,8.39968253968254,0.089460699,34.18207202783805,111.15990356831249,0.08304734400000001,0.32963388600000004,0.416451504,-0.6609999999999999,-0.6409999999999999,-0.7170000000000001
제너셈,신규상장,10500,2015-09-25,4384587,46038163500,36.77,17.42,56.4,78.79,699.6,-21.82,2.97,127.69,98.06,129.74,17.34,6.27,11.72,32193260.0,5753863.0,5028262.0,10930086.0,5840027.0,5295748.0,9.155880004,4.21205867,7.88411753,1.430055965,202.83992539025041,600.2035565270892,0.10388888888888893,0.08209677419354831,5.617777777777778,7.307903225806453,93.75555555555555,96.79548387096776,96.04222222222222,97.40161290322581,1.9627777777777777,0.5698387096774193,2.598888888888889,0.9687096774193548,0.11766641300000001,30.0843977865547,108.77422654608733,0.08304734400000001,0.348617071,0.512481595,-0.648,-0.619,-0.688
타이거일렉,신규상장,6000,2015-09-25,5589290,33535740000,20.98,13.51,15.36,18.73,77.95,,,212.8,158.47,72.13,9.66,5.63,8.45,25899934.0,3579443.0,2772247.0,19424965.0,5162327.0,4262396.0,12.096952400000001,1.726424732,6.497070487,1.294819516,440.41974669005543,656.3282671167467,0.2105555555555555,0.09145161290322566,9.84888888888889,7.388225806451612,97.14999999999999,97.57838709677421,98.89944444444446,97.65096774193546,0.0,0.0,0.8655555555555556,0.25467741935483873,0.11766641300000001,30.0843977865547,108.77422654608733,0.08304734400000001,0.348617071,0.512481595,-0.648,-0.619,-0.688
넷게임즈,신규상장,2000,2015-09-25,9050000,18100000000,,,-32.12,,-92.07,,,91.25,91.25,193.8,-3.76,,,,-904470.0,-904470.0,2560806.0,-668172.0,3340910.0,-20.01171957,7.068087157000001,-27.09383349,,30.64739358734549,42.83849301287755,0.015000000000000001,0.005322580645161291,1.491111111111111,1.1241935483870968,75.89555555555556,82.68645161290321,68.79555555555555,65.3241935483871,17.07111111111111,30.460322580645155,11.809999999999999,12.06790322580645,0.11766641300000001,30.0843977865547,108.77422654608733,0.08304734400000001,0.348617071,0.512481595,-0.648,-0.619,-0.688
패션플랫폼,신규상장,2000,2015-10-05,5105000,10210000000,46.14,9.86,37.89,34.15,115.99,,,151.97,58.53,143.96,22.26,8.05,3.3,20587423.0,1920254.0,1624449.0,5099519.0,2236306.0,1679200.0,6.285208092,2.002149615,4.566315701000001,0.495933852,52.96008451711294,67.83043659391174,0.02304347826086957,0.010000000000000004,0.6547826086956523,0.7388888888888887,73.1391304347826,69.64968253968253,64.29608695652175,54.91698412698411,32.63434782608696,36.73603174603175,19.09,22.40857142857143,0.141460761,40.63586999488013,109.86383157942315,0.08885916199999999,0.31594504100000004,0.37705382200000004,-0.608,-0.602,-0.5920000000000001
한송네오텍,신규상장,2000,2015-10-06,4450000,8900000000,17.35,5.07,17.77,31.63,51.53,-0.62,8.24,124.29,106.56,185.64,4.41,3.45,19.11,35644596.0,1344242.0,1315471.0,8059590.0,2478241.0,8737050.0,6.765637555,1.104274535,3.594782368,0.24968721800000002,55.960516345445775,68.85620885302767,0.02391304347826087,0.009682539682539685,1.4195652173913047,1.3631746031746028,63.17347826086956,76.5015873015873,79.4095652173913,72.62079365079364,11.27913043478261,22.52222222222222,22.42130434782609,15.664285714285716,0.14865700099999998,41.203615966034576,110.29778348301376,0.08885916199999999,0.312668937,0.38034444700000003,-0.617,-0.613,-0.6
케이엠제약,신규상장,2000,2015-10-08,4500000,9000000000,36.29,19.29,33.82,13.6,58.5,,,138.66,91.15,162.11,5.87,11.09,6.29,8347043.0,1330471.0,1148122.0,3918723.0,1869986.0,4538271.0,7.838888202000001,2.296666542,4.815297158,1.078226145,60.420531877004336,77.62927429216808,0.027142857142857146,0.011111111111111113,1.0809523809523807,0.8095238095238094,77.80428571428571,61.83809523809522,36.705238095238094,39.26984126984128,61.04238095238096,59.32301587301585,13.146190476190476,27.673968253968255,0.126124854,37.61800605564205,110.4753594266347,0.08885916199999999,0.302257261,0.394838736,-0.623,-0.62,-0.614
뉴지랩파마,신규상장,8900,2015-10-13,5744821,51128906900,13.72,5.66,15.57,-7.29,-46.42,-8.86,-10.56,183.06,128.78,74.03,23.95,7.33,11.22,66063451.0,3662096.0,2664103.0,18442330.0,4828409.0,-411467.0,19.1917906,2.7723669889999996,10.58909786,0.773936362,150.76113079170096,187.9649684002427,0.05541666666666668,0.02546875000000001,4.9174999999999995,4.0404687500000005,90.60083333333331,91.55718749999998,97.08166666666665,96.61453124999997,1.7345833333333334,1.8607812499999996,6.777916666666666,5.18265625,0.25371039300000003,44.6019563943951,112.74096786149899,0.08885916199999999,0.26550414699999997,0.38909561,-0.61,-0.602,-0.601
엑시콘,이전상장,10000,2015-10-22,8883500,88835000000,34.0,14.44,16.47,51.42,72.84,-38.03,-73.51,207.34,127.17,69.58,6.09,5.61,4.89,38035514.97,5421934.58,6031100.03,39551088.0,10126508.09,15342812.26,14.72948543,2.246082333,8.774035632,2.335580314,32.63244067551941,61.94227995774825,0.013181818181818183,0.008437500000000004,5.754545454545453,5.651874999999999,75.20090909090908,77.29812499999998,77.23363636363638,85.45968750000002,20.638181818181824,11.455312499999998,21.99272727272727,18.220624999999995,0.228778431,42.13171456182249,114.48129205038961,0.08885916199999999,0.19278151899999998,0.450296841,-0.578,-0.611,-0.623
KH E&T,신규상장,2000,2015-10-22,5315000,10630000000,36.04,10.46,17.56,52.09,-4.94,-7.56,2.48,150.96,150.81,79.45,77.68,5.67,1038.6,22140814.0,2211736.0,1677367.0,10084413.0,3259031.0,-4062968.0,6.337313182000001,1.054102009,3.2604590239999998,0.480108816,43.0514844062654,53.95114467310685,0.018181818181818188,0.007187500000000003,0.9190909090909091,0.65234375,74.52181818181818,67.9584375,49.29954545454545,38.807656249999994,49.84772727272727,60.80281250000001,17.407727272727275,24.2575,0.228778431,42.13171456182249,114.48129205038961,0.08885916199999999,0.19278151899999998,0.450296841,-0.578,-0.611,-0.623
엔케이맥스,신규상장,17000,2015-10-23,10072552,171233384000,65.22,-301.9,274.9,11.69,-135.76,,,375.37,268.16,-419.36,-46.48,15.49,1.14,1678158.0,-5840187.0,-5840187.0,-2395643.0,-4778358.0,4856909.0,-29.31984609,-71.47700388,-35.83621003,102.03650909999999,118.94880618665569,204.82996605984835,0.05136363636363638,0.03365079365079367,12.144545454545458,9.394126984126984,85.03181818181817,83.39063492063488,88.34954545454546,84.82666666666668,8.79318181818182,11.466031746031746,12.22090909090909,12.431904761904761,0.205507611,41.78344984803995,112.52359785167468,0.08885916199999999,0.18816286899999998,0.45139657299999997,-0.5670000000000001,-0.598,-0.606
연우,신규상장,25200,2015-11-02,11552600,291125520000,15.61,7.2,10.53,7.19,24.38,3.55,-43.69,106.43,83.47,87.27,6.64,6.16,15.06,168758645.0,10888234.0,8670204.0,86685686.0,21289406.0,44296873.0,33.57770129,3.3584036010000005,13.67674687,1.72509989,79.54519725473736,119.00997835435922,0.03434782608695653,0.02000000000000001,7.66826086956522,5.721093750000001,75.67086956521739,73.67171874999997,75.11652173913043,74.82015625000001,21.144347826086953,19.819843749999997,14.762608695652172,17.04,0.228602112,41.99203713318622,111.70874962416323,0.087195435,0.140000863,0.31821684,-0.5479999999999999,-0.5539999999999999,-0.5479999999999999
더블유게임즈,신규상장,65000,2015-11-04,17089768,1110834920000,100.0,41.14,102.04,57.34,126.03,1024.94,1419.2,607.71,607.71,22.67,,10.27,,71256798.0,31089863.0,28133199.0,41388326.0,29380409.0,-21602470.0,39.48484209,26.83932952,37.80795963,15.58917817,73.50570835422289,135.5284469727454,0.030000000000000006,0.02000000000000001,5.960869565217393,5.38953125,82.15869565217392,76.11765625000001,83.26956521739132,81.62296875,12.77086956521739,12.901093750000001,12.102173913043476,17.5059375,0.266083813,41.70261092679817,111.2089842970683,0.087195435,0.072706546,0.23481694399999997,-0.519,-0.512,-0.525
본느,신규상장,2000,2015-11-05,6500000,13000000000,29.99,7.63,,,,,,152.36,100.06,497.45,23.35,,,5896978.0,339049.0,273754.0,343216.0,532961.0,373243.0,47.48789059,37.87702205,24.392729,2.204518993,43.13612512425902,51.075623839973474,0.0190909090909091,0.0067187500000000025,0.5663636363636364,0.6198437500000002,68.36181818181818,65.45546875,36.81636363636364,36.38531250000001,63.115909090909106,62.99,23.785454545454545,28.484531249999993,0.279341811,39.81342205628778,110.7286794508474,0.087195435,0.05198737900000001,0.303673982,-0.521,-0.516,-0.5539999999999999
유앤아이,신규상장,30000,2015-11-12,7037087,211112610000,63.02,13.68,17.99,11.26,34.74,3.09,696.95,131.03,86.81,279.52,3.16,2.99,2.47,15639342.0,1574656.0,1552991.0,9252168.0,2849254.0,14141342.0,135.9393647,22.817636899999997,74.09895759999999,13.49881664,48.29840615468456,101.43839729105466,0.02045454545454546,0.015737704918032797,5.782272727272728,5.071967213114755,88.92909090909092,88.68704918032789,93.57409090909091,92.7972131147541,3.8486363636363645,3.9906557377049197,7.509999999999999,6.172622950819673,0.231489954,38.655413014380194,105.55462831160132,0.087195435,0.055795932,0.34019238399999996,-0.536,-0.5579999999999999,-0.5720000000000001
나무가,신규상장,37000,2015-11-12,2924383,108202171000,7.03,0.82,10.09,-0.45,-66.75,155.25,46.6,98.42,64.6,599.85,1.03,7.76,8.41,218330936.0,2422564.0,1821999.0,19368729.0,5873430.0,34903921.0,59.38651503,5.586436312000001,18.42825656,0.49558790399999997,116.56893347231647,152.5365785438452,0.05136363636363638,0.029180327868852475,10.573181818181817,8.480655737704918,85.48863636363636,84.3322950819672,93.21227272727273,86.5437704918033,3.9718181818181817,9.397213114754093,9.743636363636362,10.83639344262295,0.231489954,38.655413014380194,105.55462831160132,0.087195435,0.055795932,0.34019238399999996,-0.536,-0.5579999999999999,-0.5720000000000001
아이진,이전상장,13500,2015-11-16,10000000,135000000000,100.0,-1997.31,-65.56,-17.4,17.67,-58.73,-93.13,472.38,472.38,43.84,-98.68,,,153793.71,-2925835.29,-2925835.29,3853662.94,-2995208.55,-4585533.24,-46.1406698,35.03160554,-45.07045577,877.7992286,53.85495930513595,189.74742865706162,0.023913043478260877,0.02885245901639346,7.973043478260871,9.22918032786885,79.14521739130433,81.2167213114754,93.27434782608695,91.227868852459,4.641739130434782,4.1609836065573775,14.114347826086956,11.117377049180325,0.257966896,39.36939740215054,104.93474387048201,0.087195435,0.056453070999999994,0.333281499,-0.537,-0.578,-0.636
케어젠,신규상장,110000,2015-11-17,10710000,1178100000000,80.4,53.91,29.23,35.16,77.05,7.96,-3.26,631.79,594.52,12.66,,6.61,17.11,28685576.15,17189324.97,13711539.07,55015790.22,16371532.3,-27932990.97,85.92033279,21.41385219,71.95857085,41.06942088,27.967279171274807,59.13635874922628,0.010434782608695655,0.009836065573770496,5.607391304347826,5.618688524590163,65.92739130434782,67.33295081967215,72.1686956521739,72.07704918032786,21.968695652173913,19.008360655737704,20.088260869565225,23.213770491803285,0.28342558100000004,39.41183649219394,104.98826676187156,0.087195435,0.066476909,0.29536999199999997,-0.525,-0.5670000000000001,-0.622
네오오토,신규상장,12000,2015-11-18,5250000,63000000000,13.22,7.6,22.68,-8.97,121.79,12.39,31.54,119.25,107.02,115.63,6.6,7.81,28.68,108775562.0,8357364.0,6831455.0,42171602.0,22965085.0,12430952.0,9.222047133,1.493896295,2.7438361739999997,0.579174208,38.585224171871054,75.59393259541449,0.014782608695652177,0.010819672131147545,4.031739130434782,4.835901639344262,87.15826086956523,85.6160655737705,79.24347826086954,83.78016393442623,18.35347826086956,12.194426229508196,10.041304347826086,11.08,0.27140992199999997,39.15641889588747,104.93363557367836,0.087195435,0.070377084,0.30770990600000003,-0.515,-0.5579999999999999,-0.6
엔투텍,신규상장,2000,2015-11-18,7550000,15100000000,19.74,-1.21,-12.27,-3.43,-120.92,40.69,10.15,100.09,47.6,280.23,-0.41,4.51,2.84,12833226.0,-572913.0,-572913.0,4384032.0,1049608.0,6561538.0,-26.35653232,3.444317925,14.39257469,1.1766332179999999,20.819150520939502,41.65904766405607,0.00826086956521739,0.005737704918032788,0.6791304347826086,0.7186885245901641,85.04565217391303,67.58590163934426,54.91434782608697,61.58377049180329,44.477391304347826,35.303442622950826,11.79304347826087,26.9044262295082,0.27140992199999997,39.15641889588747,104.93363557367836,0.087195435,0.070377084,0.30770990600000003,-0.515,-0.5579999999999999,-0.6
매직마이크로,이전상장,5500,2015-11-19,6222125,34221687500,18.41,8.06,27.75,-8.76,-7.52,1.57,96.05,122.89,97.72,93.42,6.97,10.55,13.8,53279403.0,5220526.0,5251884.0,21554153.0,9895944.0,9043218.0,6.516078325,1.587707367,3.4590667369999997,0.642306137,42.65545007157993,188.84095185860963,0.018636363636363642,0.027377049180327875,5.361363636363635,6.189016393442623,85.14409090909089,89.60606557377051,99.80954545454546,98.5609836065574,0.00818181818181818,0.0029508196721311475,9.368181818181819,5.315245901639344,0.26523556,37.120617026466746,104.39735764047869,0.087195435,0.072186561,0.341443431,-0.514,-0.5579999999999999,-0.59
