종목명,상장일,공모 시가총액,매출총이익률,유동비율,부채비율,매출액증가율,3개월 후 PER,3개월 후 PBR,3개월 후 EV/EBITDA,3개월 평균 거래량회전율,3개월 평균 일중변동률,3개월 시가총액회전율,3달 후 시장 회전율,3달 후 시장수익률,3달 후 고객예탁금 증감률,상장일 기준 국고3년시장금리,3_6_수익률,개인거래비중
엔투텍,2015-11-18,15100000000,0.197354508,1.000939522,2.802319645,-0.03427892,-26.48831498,3.461539514,20.70967256,0.005223881,0.699253731,42.51013754,159.2236695,-0.048071332,0.006158275,1.75,0.074626866,63.72291045
매직마이크로,2015-11-19,34221687500,0.18410424,1.228908927,0.934235829,-0.08764104,5.420192425,1.320683855,3.79038522,0.025373134,5.969850746,192.2353071,158.6882107,-0.05291153,-0.022243874,1.74,-0.016393443,92.99089552
케이디켐,2015-11-19,64556800000,0.244663008,3.056708125,0.333234384,-0.019455902,10.36356448,1.740217903,9.137622035,0.016865672,4.848656716,110.4537775,158.6882107,-0.05291153,-0.022243874,1.74,0.387681159,89.62507463
캔서롭,2015-11-20,82992800000,0.417342735,6.88653493,0.07280287,0.210459844,265.9515378,7.705135285,82.611319,0.008939394,4.388030303,70.64230244,158.2005195,-0.059256232,0.000992494,1.76,0.114877589,89.8525
하이즈항공,2015-11-25,3.14031E+11,0.259113059,0.971729336,1.939819019,0.036092906,48.57210406,10.40771757,28.79756254,0.00761194,5.619552239,60.92283224,157.4054276,-0.06171782,-0.00962282,1.77,-0.089552239,79.48589552
미래테크놀로지,2015-12-01,88550000000,0.384252166,9.239416096,0.104853167,0.45976561,17.99372933,4.555367841,12.28319216,0.008636364,5.469848485,63.51694552,154.5096557,-0.058284558,-0.033867951,1.77,-0.160784314,83.27727273
엔에스,2015-12-07,39200000000,0.217709445,1.242647468,1.371985518,0.618998226,37.07397681,8.026965832,30.32403348,0.050909091,8.475151515,361.8992712,154.2065613,-0.016287646,0.043505656,1.79,0.220447284,93.98984849
예스티,2015-12-16,62746154500,0.199513976,0.793590709,2.520222484,0.832617986,124.5697384,6.256632098,25.46209154,0.024848485,7.475454545,159.3539895,151.6166156,0.071330357,0.060071448,1.75,-0.119170984,83.10166667
코스맥스엔비티,2015-12-16,2.16594E+11,0.195555198,0.648097776,2.674021358,0.196578634,237.5933105,42.76209956,93.30864739,0.049090909,10.6880303,300.9431484,151.6166156,0.071330357,0.060071448,1.75,0.514677104,85.43643939
에치에프알,2015-12-16,16000000000,0.21779784,1.571024963,0.873335122,-0.193817811,-23.89290422,0.478157663,8.270709982,0.004393939,3.31,32.11992965,151.6166156,0.071330357,0.060071448,1.75,-0.08372093,79.54931819
파크시스템스,2015-12-17,53380395000,0.552843347,2.447377286,1.979332359,-0.06092857,-113.2221789,13.33170413,191.5290233,0.044090909,7.541212121,269.1939674,151.547775,0.050721004,0.03188356,1.73,0.456,87.83484849
보광산업,2015-12-17,45960000000,0.417730158,0.372117993,1.412848798,-0.252131415,22.04410215,4.502150815,7.869928882,0.117121212,8.294848485,780.902306,151.547775,0.050721004,0.03188356,1.73,0.916445623,98.27742424
메가엠디,2015-12-18,61204704000,0.630139571,0.95153261,0.50114398,0.049295017,19.4788356,2.150440668,8.494084113,0.035,5.868484848,234.8144816,151.4469261,0.041306465,0.030426242,1.69,-0.134275618,91.34484849
에이치엘비제약,2015-12-21,45651742500,0.273770295,1.141748993,3.45243089,0.117353696,247.0112452,15.62772572,70.03163132,0.066666667,8.569545455,439.0325733,151.709617,0.035549241,0.034982126,1.66,-0.139,98.04242424
강스템바이오텍,2015-12-21,82902900000,0.75979269,3.502186604,0.612190616,-0.492854098,-43.7738539,43.62963058,-48.86055935,0.066060606,9.641969697,382.8255296,151.709617,0.035549241,0.034982126,1.66,0.263345196,93.35280303
아진산업,2015-12-22,80699450000,0.18039677,0.659310989,4.975850246,0.077371505,6.895748403,1.539004,6.237047094,0.028636364,5.403787879,180.3429887,151.9118576,0.042341202,0.016514015,1.67,0.115135834,91.12113637
덱스터,2015-12-22,1.34827E+11,0.35072832,3.698601821,0.280731766,0.375100284,54.44876184,15.75810665,35.67123969,0.044242424,8.892424242,290.0483909,151.9118576,0.042341202,0.016514015,1.67,0.047732697,86.18234849
한국맥널티,2015-12-23,39800000000,0.279678683,1.270802585,1.244635807,0.262616334,21.59218775,12.12500543,52.84345239,0.093030303,10.53287879,578.6626981,151.6694109,0.045163736,0.050803564,1.67,-0.273662551,96.26015151
휴젤,2015-12-24,4.92609E+11,0.703620484,0.962721671,1.278919345,0.383288545,65.97880382,20.33220844,54.42369499,0.016363636,5.275909091,95.85445651,151.2701301,0.045283536,0.122668468,1.66,0.187736563,67.83030303
육일씨엔에쓰,2015-12-24,51137880000,0.146973677,0.982053437,2.745773452,-0.235330327,25.69062824,4.082061729,7.236148762,0.063636364,8.617121212,420.8290961,151.2701301,0.045283536,0.122668468,1.66,-0.257208766,95.35598485
경남제약헬스케어,2015-12-24,52274000000,0.135984133,1.767421049,4.154770888,1.431471153,39.62088513,30.42406601,33.40981714,0.073787879,8.805454545,462.1585308,151.2701301,0.045283536,0.122668468,1.66,-0.291262136,93.10424243
와이아이케이,2015-12-24,21240000000,0.232169133,1.314939948,1.875367135,0.40273065,2.988795034,1.236268729,1.863679686,0.002424242,0.485454545,17.36913462,151.2701301,0.045283536,0.122668468,1.66,0,60.07293651
에스와이,2015-12-29,31000000000,0.07639845,0.73537234,2.657525058,0.293086345,25.14527253,2.986203031,18.05019805,0.182878788,8.848939394,957.7513492,150.4979506,0.019726093,-0.012429097,1.66,0.400793651,96.18954546
코디엠,2015-12-29,17830061000,0.102378091,0.990342139,4.625461722,0.496230285,24.18518099,9.900748402,22.01595183,0.233484848,10.93787879,1599.797609,150.4979506,0.019726093,-0.012429097,1.66,-0.281147541,97.93159091
자안바이오,2016-01-27,44984420000,0.258073397,1.43741689,2.769953199,0.302340396,27.62901936,4.332845889,16.20440439,0.135909091,8.948636364,997.5742632,147.0884746,0.035942244,0.110015802,1.6,-0.338912134,96.09212121
크리스탈신소재,2016-01-28,1.84868E+11,0.555970007,8.630596608,0.10514179,0.267649404,8.405848914,1.386698404,4.277992694,0.034393939,5.100757576,238.555655,146.9046372,0.027022267,0.137968013,1.62,0.186369958,92.42363637
유니트론텍,2016-02-02,46349100000,0.149686074,2.069371156,1.245625229,0.152325002,11.32489602,3.588795345,9.792301045,0.057384615,6.739230769,391.6181551,145.7261353,0.007899425,0.110311476,1.52,0.542857143,90.86446154
아이엠텍,2016-02-03,1.25908E+11,0.243906082,1.693494336,0.50002075,0.67049588,10.64865763,4.405765685,7.086263557,0.096615385,7.082615385,646.020964,145.8418135,0.026022851,0.085418779,1.5,-0.120652174,92.33761538
안트로젠,2016-02-15,1.79122E+11,0.565783305,9.684903729,0.116137742,1.002992018,-3865.533436,13.54598125,1244.593387,0.031692308,4.718923077,221.8544216,142.1850751,0.133575808,0.029764356,1.48,0.01986755,93.93869231
에이트원,2016-03-02,4000000000,0.152951697,2.213209181,0.475482329,0.496426102,2.705307306,0.936781735,2.40587479,0.009850746,1.11761194,69.77004987,148.9629078,0.058739147,0.055558909,1.47,1.094763092,74.945
AP위성,2016-03-04,1.27048E+11,0.428856366,3.848714511,0.262625292,-0.119405473,10.57286642,2.478196649,7.105376627,0.029393939,3.45030303,214.7846718,149.3113709,0.040944438,0.05823428,1.52,0.326300985,96.39424243
팬젠,2016-03-11,1.26742E+11,-0.000123218,0.725460145,1.054689868,0.05863139,-63.29865649,25.45031779,-179.4520924,0.021818182,4.804242424,157.602412,151.4418459,0.025596007,0.166506293,1.55,0.1171875,96.2580303
동양파일,2016-04-06,2E+11,0.415569899,1.149187395,1.157732688,0.099240394,7.534841982,2.468503463,5.924076994,0.020151515,4.683787879,132.151029,163.3006024,-0.012276126,0.09114234,1.46,0.006430868,85.17136364
씨엠에스에듀,2016-04-07,97564120000,1,1.52429114,0.905786467,0.203685587,15.93367433,7.485048069,9.118624183,0.013636364,4.716212121,94.85690203,163.6498181,-0.001692654,0.059053128,1.47,0.147663551,77.01962121
레이언스,2016-04-11,4.14775E+11,0.436032176,1.922115797,0.567525917,0.111181831,22.28317328,5.376622796,13.91067934,0.008636364,3.438333333,63.76154334,164.4437458,0.006118238,0.05644316,1.47,-0.035989717,80.455
줌인터넷,2016-06-09,9600000000,0.088731343,0.425643106,-3.075529315,0.060262219,117.0787562,-2.986753129,9.632383056,0.005671642,2.55119403,41.96207134,169.8302884,-0.056858796,-0.045970893,1.35,-0.02200489,80.88820896
알엔투테크놀로지,2016-06-22,36707863600,0.563841381,4.332954495,0.352833057,0.019646639,21.82508405,2.288514712,9.726394818,0.051791045,5.491940299,395.0265921,168.8835289,-0.004272138,-0.025849426,1.36,-0.133333333,95.17671642
엔지스테크널러지,2016-07-28,31271800000,1,1.860711079,0.58768298,0.209552898,40.39528458,15.35776178,29.98020189,0.088955224,9.127164179,679.4961801,151.6179856,-0.090383358,-0.024036553,1.2,-0.25607064,91.66507463
팍스넷,2016-08-01,57603109200,1,4.590654551,0.232973046,0.104556631,21.93274947,3.291727502,10.76913953,0.148955224,8.241044776,1237.772115,150.7089854,-0.109901665,-0.001616037,1.21,0.243393602,96.88350747
에코마케팅,2016-08-08,2.845E+11,1,2.907198779,0.50528737,0.20631478,18.73666991,6.82545992,14.85934299,0.016268657,6.006567164,146.0808462,147.2539117,-0.103729018,-0.04253265,1.25,-0.072261072,84.82447762
헝셩그룹,2016-08-18,2.88E+11,0.281313983,1.866352017,0.653475319,0.074653264,9.189602591,2.482729894,6.404465942,0.084328358,7.46761194,605.1984406,146.5708086,-0.110011048,-0.039327389,1.23,-0.181114551,97.55343284
자이글,2016-09-06,1.4884E+11,0.706417262,3.128504468,0.199258641,0.575576874,9.229089115,2.602832409,5.482794448,0.058787879,5.39,421.9634256,144.7706758,-0.144142155,-0.058509489,1.3,-0.138043478,92.06
나무기술,2016-09-07,14220000000,0.204700661,1.441406533,3.205646003,-0.021449131,22.01402784,5.047242654,30.37908792,0.005454545,1.161969697,45.13490176,144.7633595,-0.13973442,-0.040975304,1.28,-0.025125628,72.73015152
모비스,2016-09-08,12804000000,0.378127919,2.856093204,0.927513682,0.739002916,13.8438801,2.79143005,10.07408193,0.003030303,0.151515152,20.30259594,144.6995047,-0.124033563,-0.077968406,1.29,-0.025062657,58.62590909
유니테크노,2016-09-20,61426728000,0.221340419,1.34338599,1.082246654,0.693607355,8.674422455,2.811721039,11.02005301,0.053787879,5.432272727,374.6716715,142.7245011,-0.083794162,-0.038158087,1.34,-0.223175966,96.29772728
예선테크,2016-09-29,10420000000,0.289268028,1.729703348,1.044470754,0.38957123,7.302443937,0.822988229,6.088186445,0.002727273,0.322121212,21.13868919,140.4483605,-0.084644043,0.015318302,1.3,-0.010050251,62.44741666
미투온,2016-10-10,1.13852E+11,0.716969336,4.525527613,0.202745229,0.998591191,73.99028694,24.33600915,60.37196275,0.266268657,11.56373134,1687.178076,139.3257695,-0.05633281,-0.039468804,1.34,-0.3504,97.9388806
수산아이앤티,2016-10-11,77636500000,1,33.9642613,0.031959184,0.015048613,15.32349345,1.485290206,6.21038448,0.092985075,6.192089552,768.0000907,139.5054642,-0.048819039,-0.010909902,1.37,-0.018461538,93.64276119
앤디포스,2016-10-12,2.185E+11,0.408506351,2.942187481,0.428060984,0.238831303,15.82634486,8.903510997,11.7568788,0.025820896,6.260597015,195.2712798,139.4210883,-0.055347414,-0.017197507,1.35,-0.169550173,87.8669403
잉글우드랩,2016-10-14,1.04197E+11,0.240472748,2.735798676,0.733765508,0.529430319,37.13492469,7.701742666,31.62672318,0.145909091,10.36893939,908.8436484,139.5843057,-0.045479155,0.077233943,1.32,-0.222641509,97.89007576
에이치시티,2016-10-17,77858878000,0.442598549,1.153427672,0.881911156,0.06491098,13.26929071,3.466053694,9.198068456,0.067761194,7.22358209,579.2470528,139.2751567,-0.054301866,0.074231626,1.35,-0.042253521,96.61835821
인텔리안테크,2016-10-18,1.36137E+11,0.499357227,2.765293687,0.898305673,-0.000933899,23.92101589,4.330569855,19.4192058,0.028358209,6.473880597,207.3837379,139.1520845,-0.050583834,-0.004783354,1.35,-0.189944134,79.28208956
골든센츄리,2016-10-19,1.043E+11,0.322803183,5.194043265,0.145299291,0.319929532,13.19690883,3.251773714,8.284833069,0.208955224,10.35044776,1375.66008,139.1418256,-0.053035115,0.016093183,1.35,-0.305374593,98.5558209
GRT,2016-10-25,3.36875E+11,0.345545039,2.200302781,0.568340591,0.072353982,8.199184009,1.701180751,5.022019866,0.066268657,6.95119403,508.1344678,138.8098565,-0.047690457,0.011579026,1.4,-0.070339977,97.22231344
에이치엘사이언스,2016-10-28,1.38838E+11,0.728674912,3.431244581,0.197118039,0.37854466,39.58924454,9.627490212,42.72073505,0.058333333,8.286212121,475.6334096,137.7769048,-0.036490307,-0.060556761,1.44,-0.147058824,93.50287879
코스메카코리아,2016-10-28,2.8836E+11,0.220281394,0.982845528,2.056586621,0.451289523,63.20248187,13.89577222,37.37388609,0.017878788,5.696363636,145.1680033,137.7769048,-0.036490307,-0.060556761,1.44,0.107563025,66.80242425
인크로스,2016-10-31,1.26379E+11,0.353830131,1.407431839,1.474936973,-0.490699062,-504.1795652,5.416127271,17.69148765,0.03238806,5.814776119,237.9284416,137.1568113,-0.013687008,-0.003712742,1.44,0.493670886,88.3419403
세화피앤씨,2016-11-02,10630000000,0.426982847,1.217092949,0.700481452,0.096132491,21.37761438,0.875529152,7.83813015,0.008656716,0.709104478,64.95524294,137.1207458,0.011517012,-0.007297322,1.44,0.07518797,81.50276923
얼라인드,2016-11-03,90823962000,0.64839436,21.8639641,0.1312992,0.758576612,-200.3295995,8.635843936,-411.7204379,0.034925373,6.571641791,286.8355585,137.0438234,-0.001278709,-0.032426068,1.43,-0.010204082,94.86940299
오가닉티코스메틱,2016-11-04,2.277E+11,0.479562622,2.684755547,0.293339177,0.292804423,7.261198187,2.702003235,5.87247175,0.059848485,6.726666667,436.7433351,137.2781832,-0.002635801,-0.00117344,1.43,-0.121729238,94.83424242
클리오,2016-11-09,6.91802E+11,0.620040557,0.998732083,1.318175649,1.519859982,31.08732335,20.76597311,22.31486336,0.005373134,4.989552239,45.05431513,138.2022225,0.018841498,-0.016002651,1.4,0.259202454,57.5552985
핸디소프트,2016-11-24,41770450400,0.273784176,2.204862897,0.671226883,-0.059584856,14.35269383,2.533570726,12.9758989,0.100298507,6.419701493,691.4990355,137.1010262,0.037290138,0.02309861,1.81,-0.072821847,96.81985075
에이치엔티,2016-11-28,67011000000,0.109584319,0.945335351,1.950983209,0.159622583,42.73738115,2.146510667,11.55846943,0.049701493,6.349701493,354.8923168,136.6871524,0.032290701,-0.009724921,1.76,-0.009127789,95.64522388
뉴파워프라즈마,2016-11-30,1.38309E+11,0.489783052,2.240430685,0.515634266,0.410889665,22.06635216,3.406512531,18.32835136,0.030307692,6.489692308,182.772076,133.5281508,0.026991663,0.028300359,1.71,0.176600442,86.39938462
엘앤케이바이오,2016-11-30,1.48895E+11,0.664794454,2.169532882,0.678535928,1.398901234,11.61315045,1.903884654,11.76826839,0.015230769,4.743230769,108.1798234,133.5281508,0.026991663,0.028300359,1.71,-0.097693351,87.5053077
퓨쳐켐,2016-12-01,84332085000,-0.20994028,4.714670701,-1.922473382,1.058786279,-2.076567176,-2.976664013,-29.25230286,0.019076923,4.219076923,141.5796909,133.4249241,0.030900059,-0.007548687,1.73,0.035320088,91.67069231
오션브릿지,2016-12-01,56909952000,0.234379425,2.446132569,0.586132888,0.480477363,28.18928942,11.62534252,21.83298433,0.074153846,8.109230769,453.9893164,133.4249241,0.030900059,-0.007548687,1.73,0.212962963,90.553
자비스,2016-12-02,9000000000,0.380068563,1.735894928,1.019383866,0.022097432,18.16523094,1.279519401,8.521170558,0.004307692,0.416923077,33.17940639,133.2887973,0.037836824,-0.033335819,1.75,0.0075,76.87741936
신라젠,2016-12-06,9.24248E+11,1,2.107999263,0.760248324,1.779643793,-12.95533245,8.323480003,-33.23773007,0.025230769,5.593076923,168.1517343,133.4293846,0.039047046,0.05757002,1.74,0.244541485,95.28807692
애니젠,2016-12-07,85226958000,0.133232468,1.30364862,2.390463325,0.012363128,-23.33496183,19.39599144,-170.1479809,0.054307692,5.811692308,392.2705255,133.3672181,0.047586946,0.021170981,1.74,0.111111111,91.83976923
유니온커뮤니티,2016-12-07,73395035000,0.370742258,1.457056166,1.891484583,0.335051892,23.14314784,4.452111953,21.49486244,0.026769231,5.834769231,178.4439157,133.3672181,0.047586946,0.021170981,1.74,0.109065156,94.047
코썬바이오,2016-12-09,1.5218E+11,0.537390241,4.867769287,0.231447184,0.144800303,17.43299832,5.314158845,12.04802742,0.010923077,5.786307692,72.71627866,132.750135,0.019819971,0.024578043,1.74,-0.0046875,92.799
마이크로프랜드,2016-12-12,77681971800,0.199272662,2.801891475,0.54336598,-0.31590513,43.59340398,4.321357638,19.16941526,0.101846154,7.171692308,603.9602637,133.3999007,0.015221861,0.007575758,1.73,0.174568966,88.24807692
퓨전,2016-12-21,34845000000,0.4271379,1.443242827,4.997072286,0.118892835,20.12294266,20.11655743,11.29624506,0.083692308,6.295384615,587.9538743,133.2517969,-0.014386629,0.027970421,1.69,0.021148036,92.89830769
한국비엔씨,2016-12-28,13660000000,0.625701362,4.561554311,0.273714535,0.676917576,9.495825185,1.054141248,4.167770745,0.004769231,0.787538462,34.90341525,133.2945965,-0.023897205,0.012323424,1.64,0.002538071,54.58923077
서플러스글로벌,2017-01-25,1.47952E+11,0.244513879,1.893648686,1.018768688,0.661661355,8.320675346,2.127718869,6.831627374,0.103076923,5.988615385,762.2570241,142.3328423,0.037612361,0.093755459,1.65,0.271159875,95.81546154
피씨엘,2017-02-23,71369312000,0.421105908,3.299575845,0.318471756,0.703803414,-24.9654053,7.8314165,-23.32770333,0.13125,6.18234375,990.5434582,136.9418993,0.043809801,0.111450011,1.68,-0.258015267,96.15960938
모바일어플라이언스,2017-02-24,52500000000,0.144432532,1.171292067,3.252556144,0.017119913,36.48659663,8.535054616,27.45844212,0.32453125,9.11875,1851.003456,137.1210824,0.050898739,0.090632094,1.67,-0.212121212,97.47617188
에프엔에스테크,2017-02-27,81915414000,0.138609252,1.377742908,1.380594422,0.789167789,10.40957486,3.692990687,8.532245567,0.054923077,5.110461538,386.170797,136.9403103,0.055364961,0.060011742,1.66,-0.1,86.22315385
신신제약,2017-02-28,68267250000,0.373469872,1.388814682,1.16531008,0.105460666,29.82060053,3.846650453,22.64371709,0.21484375,7.4425,1397.317486,137.1071186,0.05522705,0.08075971,1.67,-0.177548683,98.44195313
에스디생명공학,2017-03-02,2.64773E+11,0.590474039,2.78682361,0.386413639,6.69789146,12.52535524,5.268684028,8.96154115,0.067910448,4.935373134,506.2796769,141.724359,0.081864911,0.143836735,1.71,-0.149019608,94.81477612
아스타,2017-03-20,75220184000,-0.04703234,20.22448846,0.281871668,0.421086511,-18.83694567,23.94232977,-22.09523676,0.100597015,6.379104478,800.6707212,142.3857282,0.098996897,0.102988175,1.67,-0.207729469,96.79455224
코미코,2017-03-23,1.04975E+11,0.436969121,1.415667178,1.660850642,0.191828752,16.78523195,4.670274917,8.219726178,0.049850746,5.625522388,365.9034547,141.881331,0.104701666,0.043466951,1.67,0.054421769,91.99283582
서진시스템,2017-03-27,1.41055E+11,0.420406557,0.605121244,3.330057956,0.581525195,11.97108929,3.240534151,8.806651777,0.021343284,4.236716418,131.9482414,140.5355219,0.107994136,0.118695154,1.65,0.083776596,81.46679105
이엘피,2017-04-06,96790000000,0.509549362,3.370699711,0.422792024,0.922611268,12.36210182,5.117149424,11.18285318,0.025757576,4.399242424,169.2367899,134.7282742,0.052866161,0.039931494,1.68,-0.090073529,76.16863637
유에스티,2017-04-06,5210000000,0.140253273,2.014292702,0.420606004,0.085803384,1.676256192,0.181681671,2.181675592,0.153939394,3.073030303,1204.161904,134.7282742,0.052866161,0.039931494,1.68,-0.03908046,75.82295455
와이엠티,2017-04-27,75654600000,0.413613107,1.800170654,0.986946431,0.088864866,26.84124043,4.635844415,13.95662697,0.032727273,5.605,201.0671413,127.6401522,0.056044113,0.032248274,1.67,-0.11965812,76.25212121
소프트캠프,2017-04-27,6420000000,0.516890823,1.307634529,1.708148956,-0.119451932,-1.808820655,1.437477954,-5.525058968,0.025454545,1.390606061,181.705599,127.6401522,0.056044113,0.032248274,1.67,-0.049763033,65.81681818
하나머티리얼즈,2017-04-28,1.13517E+11,0.290398404,0.852238367,0.743426001,0.162535286,25.75687992,5.574793817,14.92218004,0.030909091,6.083636364,192.0310606,128.0615545,0.039332102,0.020712484,1.68,0.181262729,89.20931818
포인트엔지니어링,2017-05-02,14000000000,0.25631862,1.232920029,0.826357042,0.408596666,4.453203133,0.528313938,3.571790273,0.002835821,1.100447761,24.96541815,129.7047166,0.049630446,0.038221879,1.69,-0.002493766,60.39953846
필옵틱스,2017-06-01,2.7721E+11,0.155241748,1.069483574,2.71048506,2.007504843,15.79220349,7.670228521,13.74253441,0.024029851,4.318507463,167.5377548,126.3628156,0.012480308,-0.014803876,1.65,-0.04136253,82.11761194
이랜시스,2017-06-01,8630000000,0.164901512,1.739353574,0.560661166,0.203021137,3.235601684,0.735019492,3.141657061,0.025820896,1.5,182.6279623,126.3628156,0.012480308,-0.014803876,1.65,-0.009852217,79.56104478
삼양옵틱스,2017-06-02,1.67E+11,0.512788133,3.398610661,0.256228791,0.09724312,11.55572792,5.434712009,8.045223982,0.029090909,3.968484848,199.4033531,126.2518183,0.004872643,-0.044455642,1.63,-0.029810298,86.70772728
보라티알,2017-06-08,96535481900,0.421571377,2.505702829,0.755755802,4.507874925,12.71557424,6.104032424,11.16008412,0.022537313,3.850597015,168.7892326,125.557426,-0.023404033,-0.057066422,1.64,-0.039426523,89.98246269
나인테크,2017-06-22,8040000000,0.186538925,1.381788031,2.456274047,0.093266754,14.9545802,1.005391752,7.096297897,0.009402985,1.410895522,66.15315487,127.9378456,-0.021604752,-0.000727826,1.7,-0.014962594,66.40791045
덴티스,2017-06-26,8520000000,0.469837622,1.8037578,1.804958058,0.232061661,2.097267497,0.422682239,5.13000059,0.006716418,1.531791045,46.00322685,129.4994732,-0.038841343,-0.002084096,1.69,-0.014925373,70.26796875
하림지주,2017-06-30,1.46386E+12,0.212340401,0.70441718,5.880904351,0.211891413,6.370575505,1.377940155,6.457097646,0.005151515,3.15469697,42.90057466,129.5365427,-0.024243692,-0.030667856,1.7,0.06984127,70.0589394
아우딘퓨쳐스,2017-07-12,1.54055E+11,0.431326363,2.27024407,0.387896371,1.262233913,11.52886307,4.532093031,9.943341714,0.017761194,6.438955224,134.8233982,131.6656411,0.023713715,0.110813813,1.76,-0.352112676,86.90843284
브이원텍,2017-07-13,1.3038E+11,0.492475219,3.657196542,0.318156246,1.071412165,24.20728551,7.959959164,19.67125693,0.039701493,6.793283582,252.9007347,132.4932734,0.015918736,0.008875606,1.75,0.559386973,90.01238806
힘스,2017-07-20,99360000000,0.319501084,1.479684933,1.173986581,1.047050829,21.87303853,4.856628893,14.2109317,0.046119403,5.194776119,360.8493604,136.6145745,-0.005262302,-0.008159928,1.74,0.142857143,92.05791045
이즈미디어,2017-07-26,52838250000,0.357428454,1.468825373,1.709411103,0.128998775,11.42939183,2.283681181,10.06243083,0.108059701,6.223432836,852.6718705,137.8450141,0.020068343,-0.040658143,1.73,-0.085798817,96.24940298
셀트리온헬스케어,2017-07-28,5.60421E+12,0.290217971,1.704740536,2.063952513,0.883105349,67.62314995,12.81215291,47.57263988,0.012424242,5.61030303,86.03106604,138.029087,0.056696531,-0.031233274,1.72,1.008223684,76.00098485
디앤씨미디어,2017-08-01,80684460000,1,3.407384504,0.423043478,0.315213534,29.53349368,13.14171562,22.43869532,0.01761194,5.018955224,150.2908017,137.6889335,0.065301935,0.005049358,1.73,-0.387755102,84.75679105
지니언스,2017-08-02,65541150000,0.553500233,4.521805174,0.355884191,0.332344591,20.77152076,3.432384028,13.17922624,0.072985075,5.711940299,576.5980549,138.2848306,0.056941234,0.008293322,1.73,0.096774194,90.52283582
데이타솔루션,2017-08-03,50683314000,0.134382053,1.481609139,1.236421823,0.874143986,24.03661918,4.143709867,13.33451325,0.065074627,6.985820896,517.7817077,138.8860208,0.090251753,-0.000110348,1.74,0.038702929,95.74932836
모트렉스,2017-08-04,2.04373E+11,0.212221346,1.391024234,1.200372289,0.425300138,8.396981042,2.756419284,7.632737991,0.021969697,3.685454545,153.2840462,139.2478386,0.092817731,0.008849229,1.74,0.118935837,86.37151515
와이즈버즈,2017-08-07,15020000000,0.124717833,1.85140818,1.147394761,0.212345659,7.498032843,1.253596088,3.473524527,0.006119403,1.581343284,45.67523876,141.5930433,0.081355357,0.005266115,1.77,0,53.10313433
컬러레이,2017-08-10,2.052E+11,0.684503441,3.734140936,0.249408648,0.449239302,9.376918186,4.353412028,7.05360327,0.058059701,6.250895522,427.2567574,143.9615777,0.12616399,0.032664369,1.82,-0.05065123,95.95432836
알에스오토메이션,2017-08-11,54618840000,0.156520653,1.130980473,2.227965268,0.104481858,43.6346816,6.543824055,31.68864549,0.073333333,7.708030303,562.5590222,144.2983835,0.147133717,0.012742341,1.8,0.597222222,93.70083333
이더블유케이,2017-08-22,32933000000,0.281014948,1.051687918,2.922384615,0.665496927,15.4094752,4.84564543,12.27947031,0.102089552,7.395820896,772.5573454,163.9021761,0.212088287,0.085481699,1.8,-0.191679049,92.94873134
덕우전자,2017-08-28,1.25706E+11,0.271329339,1.094353264,0.546863686,-0.12177877,17.47693716,4.703254864,10.09803229,0.031940299,5.946119403,221.5494061,172.4509915,0.184096061,0.124231728,1.76,-0.3412527,85.68589552
케이피에스,2017-09-06,59780000000,0.34793515,1.161652578,3.328707949,1.050896769,22.89275952,9.360190371,17.96344881,0.014090909,4.875909091,118.4088101,181.6350902,0.177446789,0.085275127,1.78,-0.091240876,87.22969697
펄어비스,2017-09-14,1.24283E+12,1,4.686712411,0.294653968,3.272675646,48.63425748,31.49140169,39.67914056,0.020454545,6.006212121,128.6000932,188.8011493,0.157707278,0.014172511,1.74,0.170243902,62.83204546
샘코,2017-09-15,85317441000,0.199562325,1.594541616,0.809153485,0.046948136,33.00404614,3.350045301,18.04338389,0.06469697,5.630909091,478.8100392,189.3465444,0.149739312,0.039527215,1.74,-0.074117647,94.66901515
앱클론,2017-09-18,68000000000,0.569068977,8.965729351,0.336488892,0.601755379,-235.0885434,31.33464501,-281.3276381,0.194090909,11.7219697,1238.01129,190.3789797,0.140012133,0.055473278,1.74,0.204710145,97.43613637
선익시스템,2017-09-20,2.22E+11,0.263590085,1.658953029,0.901032774,3.97908888,6.098586445,3.249413396,5.941561318,0.024393939,6.368787879,167.2240665,192.7727539,0.13055909,0.027229141,1.78,-0.145833333,85.07772728
유티아이,2017-09-27,1.33304E+11,0.4559491,0.909223889,1.647607448,1.548112262,7.9472374,5.551464559,6.475963665,0.015151515,5.907727273,99.00691971,196.7139526,0.219810856,0.099645131,1.89,0.127937337,88.10977273
신흥에스이씨,2017-09-27,1.04827E+11,0.154837868,0.89686413,1.171035562,0.30546228,34.01994023,3.319560765,13.13759576,0.030757576,6.583636364,197.721648,196.7139526,0.219810856,0.099645131,1.89,0.638709677,88.0519697
휴온스블러썸,2017-09-28,40170558000,0.2605378,2.183801902,0.457253908,0.32355434,12.54333327,4.529464408,9.25398188,0.117878788,7.881515152,790.8596118,197.66397,0.231958524,0.127515869,1.89,0.045602606,96.40590909
야스,2017-09-29,3.03855E+11,0.304571987,2.029350981,0.648562124,1.5939579,26.97069581,7.163769451,18.89347843,0.027272727,8.523939394,158.0777536,198.6965478,0.223032383,0.145066077,1.89,-0.133944954,73.23356061
