종목명,매출총이익률,영업이익률,ROE,유동비율,당좌비율,부채비율,이자보상배율,매출채권회전율,재고자산회전율,매출액증가율,영업이익증가율,IPO_PER,IPO_PBR,IPO_EV/EBITDA,시장수익률,광의통화 증감률,고객예탁금 증감률,3개월 시장 회전율,공모가 대비 1개월 수익률,공모가 대비 3개월 수익률,공모가 대비 6개월 수익률
아이엠텍,0.243906082,0.126056939,0.288878668,1.693494336,1.381457666,0.50002075,81.15792167,7.027752898,18.01625644,0.67049588,3.380522525,23.3992742,6.759551169,16.04769094,0.150073317,0.073532584,0.160029282,145.8418135,0.62,0.226666667,0.078666667
안트로젠,0.565783305,-0.864459624,-0.109225456,9.684903729,9.20334528,0.116137742,#NAME?,1.771236383,3.614430292,1.002992018,-0.168215798,-126.5299053,13.82028656,-135.4789506,0.115710362,0.073532584,0.26321158,142.1850751,0.397916667,0.258333333,0.283333333
큐리언트,1.0,-30.87061501,0.49375592,14.50999133,14.50999133,-1.527176622,#NAME?,,,,0.532493,-14.17613575,-6.999550942,-23.13588308,0.093249648,0.064542536,0.220440547,145.6118029,1.033333333,1.119047619,1.078571429
에이트원,0.152951697,0.041119347,0.024102992,2.213209181,2.213209181,0.475482329,13.10849145,4.816755914,,0.496426102,11.06214616,63.01991429,1.518968499,9.120455582,0.101397533,0.071787598,0.20192987,148.9629078,0.0,0.0025,1.1
AP위성,0.428856366,0.248078802,0.243947156,3.848714511,3.404868182,0.262625292,8550.67996,7.29282889,10.76214754,-0.119405473,-0.308341414,18.04131004,4.401126276,13.85862152,0.084508606,0.071787598,0.230484733,149.3113709,-0.010309278,-0.267010309,-0.027835052
팬젠,-0.000123218,-0.59424438,-0.258160185,0.725460145,0.725459965,1.054689868,-2.108755884,7.929973975,,0.05863139,2.903680536,-59.78234837,15.43342209,-121.1907346,0.04531883,0.071787598,0.229039283,151.4418459,0.103030303,0.163636364,0.3
동양파일,0.415569899,0.301782476,0.327611842,1.149187395,1.107362818,1.157732688,14.57831244,3.853501398,50.71624014,0.099240394,0.353804501,8.075929241,2.645770057,5.260862355,0.01765461,0.073982143,0.137231759,163.3006024,0.1,-0.067,-0.061
씨엠에스에듀,1.0,0.18352927,0.469762838,1.52429114,1.4960506,0.905786467,136.3478909,37.8745053,171.3009559,0.203685587,0.170548826,13.81911194,6.491705241,8.801687047,0.008068023,0.073982143,0.177486573,163.6498181,-0.051724138,0.153017241,0.323275862
레이언스,0.436032176,0.227990883,0.241286227,1.922115797,1.297905338,0.567525917,27.2961319,4.902912714,5.115998176,0.111181831,0.784302274,28.6416109,6.910826216,17.66626276,0.010483564,0.073982143,0.087166062,164.4437458,-0.14,-0.222,-0.25
줌인터넷,0.088731343,0.009646474,-0.025510633,0.425643106,0.425643106,-3.075529315,1.596734828,10.33531745,,0.060262219,-1.145229605,114.5024511,-2.921029955,7.456994367,-0.042476921,0.061077994,0.049452314,169.8302884,0.005,0.0225,0.0
알엔투테크놀로지,0.563841381,0.242853694,0.104857086,4.332954495,3.564035891,0.352833057,6.493043729,5.057209973,6.306676496,0.019646639,0.01754755,21.63854487,2.268954757,8.930444655,-0.067641333,0.061077994,0.019872496,168.8835289,0.022413793,0.00862069,-0.125862069
녹십자랩셀,0.21053385,0.093360055,0.252269121,1.570347716,1.570347716,0.88208854,inf,10.08072639,,0.116138458,0.120972582,86.38463128,21.79217497,52.05059083,-0.065989024,0.061077994,0.071543234,168.9752525,1.286486486,0.705405405,0.186486486
에스티팜,0.37135948,0.249699862,0.227183842,0.884985624,0.265146931,1.095775828,7.814979035,8.298574236,2.351423944,0.429998897,2.54317134,21.2811665,4.834737157,13.19372593,-0.065989024,0.061077994,0.071543234,168.9752525,0.75862069,0.827586207,0.539655172
로스웰,0.359629236,0.235591115,0.272133848,2.327657555,2.104690569,0.619912066,12.05751057,1.497065372,10.59460836,0.161498864,0.101034201,16.3754717,4.456320124,12.29292329,-0.067643849,0.05483682,0.023165542,163.7186467,0.0140625,-0.040625,-0.146875
피앤씨테크,0.343522559,0.232344223,0.240433301,3.750414038,3.316877411,0.328261696,428.0096916,5.043468665,10.41076547,0.331438046,1.606658591,13.55378176,3.258780494,11.45162163,-0.088175649,0.06113162,0.038822195,162.7068217,-0.049019608,-0.040196078,-0.115686275
바이오리더스,0.297201491,-3.411234845,-3.356854794,2.288368224,2.004161906,0.718105404,-21.2789986,1.894953151,1.50612734,0.266253318,0.426783258,-9.942218042,33.37458229,-40.81869163,-0.034085302,0.06113162,-0.043016716,161.1522138,-0.183333333,-0.482,-0.478
위니아딤채,0.266036206,0.037709824,0.230035586,0.944661471,0.649173505,3.085565587,8.301905606,6.084392405,12.39804743,0.135924352,-1.834122663,13.86624491,3.189729779,5.269955292,-0.084768597,0.06113162,0.072537859,158.4249683,-0.098529412,-0.260294118,-0.325735294
장원테크,0.178420246,0.128767003,0.53363674,0.890477217,0.615404939,1.027244491,20.59590206,15.06034471,20.83653495,0.858134921,-4.737547847,4.947822832,2.640340048,3.367983866,-0.087881931,0.06113162,0.085337943,157.7475699,-0.202857143,-0.36,-0.430285714
폴라리스웍스,0.066537425,-0.000936656,-0.053571722,0.634880686,0.481647594,3.054563092,-0.032613161,6.705885863,14.03281772,-0.065852492,-1.010517024,-73.47348034,3.936100844,8.667330925,-0.119710212,0.06113162,0.033271263,153.8465973,0.26779661,0.13559322,0.033898305
우리손에프앤지,0.261292326,0.169858658,0.158836596,0.772469768,0.304010675,1.588372322,4.637768065,9.436303878,34.26577865,-0.0674247,-0.223506064,9.319517382,1.480280416,4.102471912,-0.137036643,0.06113162,0.153819811,151.7689988,0.056561086,-0.038461538,-0.083710407
엔지스테크널러지,1.0,0.341461919,0.380186993,1.860711079,1.860711512,0.58768298,2002.658017,7.132429798,,0.209552898,-0.217255482,17.83456273,6.780468777,13.68095546,-0.115318555,0.06113162,0.182957577,151.6179856,1.955,1.265,0.685
팍스넷,1.0,0.225287906,0.150082757,4.590654551,4.590654551,0.232973046,inf,7.17364052,,0.104556631,0.347921924,15.8623501,2.380665231,10.6083509,-0.056271205,0.060779204,0.224416681,150.7089854,0.092307692,0.382692308,0.719230769
에코마케팅,1.0,0.519538471,0.364283512,2.907198779,2.907198779,0.50528737,inf,1.389746577,,0.20631478,0.400912316,30.57265487,11.13711409,27.55386397,-0.078364316,0.060779204,0.120040463,147.2539117,-0.167142857,-0.387142857,-0.431428571
헝셩그룹,0.281313983,0.194980053,0.270167275,1.866352017,1.686069681,0.653475319,14.01270487,2.811991826,17.24375849,0.074653264,0.086211669,10.24228153,2.767129294,6.770605889,0.001571878,0.060779204,0.093860612,146.5708086,-0.086111111,-0.102777778,-0.265277778
자이글,0.706417262,0.163779419,0.282024843,3.128504468,2.989684303,0.199258641,1573.616422,15.24510204,83.38565471,0.575576874,0.463354687,11.03478046,3.112082228,7.865676109,0.070166808,0.060209668,0.055756144,144.7706758,0.009090909,-0.163636364,-0.279090909
나무기술,0.204700661,0.013806105,0.229273929,1.441406533,1.098197006,3.205646003,2.0754483,5.707578035,13.2385947,-0.021449131,-0.302581418,22.12465109,5.072605682,25.63268865,0.072888409,0.060209668,0.051967979,144.7633595,-0.005,-0.005,-0.03
모비스,0.378127919,0.172255862,0.201636393,2.856093204,2.846896016,0.927513682,6.023599941,2.825902022,211.6932523,0.739002916,0.106579523,13.87857655,2.798426115,13.04659731,0.091206794,0.060209668,0.099670298,144.6995047,-0.0025,-0.0025,-0.0275
유니테크노,0.221340419,0.091489394,0.324139279,1.34338599,1.04681034,1.082246654,15.95631888,5.296983047,13.83525534,0.693607355,0.821626059,7.66923187,2.485899287,8.609608733,0.008722362,0.060209668,0.046911825,142.7245011,0.072815534,0.131067961,-0.121359223
예선테크,0.289268028,0.071889035,0.112700383,1.729703348,1.215949297,1.044470754,5.219325689,3.557552855,6.375675095,0.38957123,0.586267205,7.339139635,0.827123848,3.511465868,-0.028006445,0.060209668,0.148549157,140.4483605,0.0,-0.005,-0.015
미투온,0.716969336,0.334921598,0.32890816,4.525527613,4.525527613,0.202745229,757.3848122,4.952356984,,0.998591191,3.969092337,22.36985339,7.35762732,18.77136616,-0.014785842,0.066063836,0.0970862,139.3257695,0.7,2.289473684,1.136842105
수산아이앤티,1.0,0.313474307,0.096928955,33.9642613,33.85388199,0.031959184,inf,3.689176986,120.9666521,0.015048613,-0.261689976,18.07386407,1.751880756,14.15466881,-0.014785842,0.066063836,0.0970862,139.5054642,-0.206956522,-0.152173913,-0.167826087
앤디포스,0.408506351,0.284450009,0.562575318,2.942187481,2.597677044,0.428060984,78.63684871,12.79905346,20.38039894,0.238831303,1.636722578,15.8811073,8.934318994,12.58408582,-0.029793747,0.066063836,0.142926057,139.4210883,-0.106896552,-0.003448276,-0.172413793
잉글우드랩,0.240472748,0.103614814,0.207398904,2.735798676,1.275735257,0.733765508,26.50107212,6.020340602,4.515004552,0.529430319,0.334939908,18.84899501,3.9092609,15.29421464,-0.013110686,0.066063836,0.070107847,139.5843057,1.316666667,0.766666667,0.373333333
에이치시티,0.442598549,0.2196681,0.261208664,1.153427672,1.150270294,0.881911156,24.72662745,3.856874503,633.9711967,0.06491098,-0.16003918,15.88577056,4.149500902,10.69929911,-0.031654761,0.066063836,0.089281549,139.2751567,-0.202941176,-0.164705882,-0.2
인텔리안테크,0.499357227,0.087736819,0.181036202,2.765293687,1.687979833,0.898305673,6.449371351,4.631829476,5.400512051,-0.000933899,-0.078347723,25.39102246,4.59669426,18.86599951,-0.031654761,0.066063836,0.089281549,139.1520845,-0.057894737,-0.057894737,-0.236842105
골든센츄리,0.322803183,0.257028661,0.246404196,5.194043265,4.937565392,0.145299291,60.64875856,2.466872182,37.10504459,0.319929532,0.082282837,7.522667897,1.853616938,4.820714568,-0.025793158,0.066063836,0.085453924,139.1418256,0.522857143,0.754285714,0.218571429
GRT,0.345545039,0.296966323,0.207481714,2.200302781,2.166766316,0.568340591,24.37900042,5.06202192,77.89100129,0.072353982,0.009266736,9.612173516,1.994350236,6.52083061,0.009707172,0.066063836,0.074867033,138.8098565,-0.145,-0.147,-0.207
에이치엘사이언스,0.728674912,0.125528153,0.243184489,3.431244581,2.90165676,0.197118039,338.9156036,16.049826,16.65044511,0.37854466,0.194814764,39.29814715,9.556699843,43.42673499,-0.009761654,0.066063836,0.032369002,137.7769048,-0.159259259,0.007407407,-0.140740741
코스메카코리아,0.220281394,0.064419698,0.21986118,0.982845528,0.738121506,2.056586621,14.09132044,4.20626783,10.01027714,0.451289523,1.561982215,57.36023565,12.61128907,32.64402188,-0.009761654,0.066063836,0.032369002,137.7769048,-0.066666667,0.101851852,0.22037037
인크로스,0.353830131,0.208765603,-0.010742457,1.407431839,1.407431839,1.474936973,564.0784673,0.809309371,,-0.490699062,0.897292658,-548.8537039,5.896037282,21.32733945,-0.003539927,0.067463869,0.041287866,137.1568113,-0.143023256,-0.081395349,0.372093023
세화피앤씨,0.426982847,0.047008495,0.040955419,1.217092949,0.750420501,0.700481452,4.676476569,5.552774539,5.937665982,0.096132491,1.025761028,21.43119236,0.877723461,5.459195387,0.00176468,0.067463869,0.046179969,137.1207458,-0.0025,-0.0025,0.0725
얼라인드,0.64839436,-0.087262995,-0.043108178,21.8639641,16.16683008,0.1312992,-26.731638,6.341370063,2.711000909,0.758576612,-0.582149196,-347.5105297,14.9805456,-761.2929142,-0.001348717,0.067463869,0.038738397,137.0438234,-0.380392157,-0.423529412,-0.429411765
오가닉티코스메틱,0.479562622,0.280918438,0.37211534,2.684755547,2.342197763,0.293339177,79.694704,3.675451067,14.66226567,0.292804423,0.378670311,6.608599032,2.459161078,5.69964757,-0.000437203,0.067463869,0.102529803,137.2781832,0.235,0.09875,-0.035
클리오,0.620040557,0.210591134,0.667988455,0.998732083,0.756434603,1.318175649,88.30566618,13.381116,13.77086522,1.519859982,33.40408587,39.09755391,26.11671464,28.87126644,0.006043106,0.067463869,0.046917309,138.2022225,-0.230487805,-0.204878049,0.001219512
핸디소프트,0.273784176,0.076586719,0.176522314,2.204862897,1.782877133,0.671226883,2.32629262,6.03621733,8.864045476,-0.059584856,-2.109646254,10.45189668,1.844992986,11.82681249,-0.058122292,0.067463869,0.064993993,137.1010262,0.378571429,0.373214286,0.273214286
에이치엔티,0.109584319,0.01828164,0.050225601,0.945335351,0.698391972,1.950983209,2.831682963,8.415906306,11.12735178,0.159622583,-0.390446017,43.34419995,2.176988506,10.38830027,-0.07784388,0.067463869,0.085131083,136.6871524,-0.146,-0.014,-0.023
뉴파워프라즈마,0.489783052,0.157742173,0.15437588,2.240430685,1.798767068,0.515634266,23.07397189,8.726450321,6.103173835,0.410889665,0.322615794,16.61987444,2.56570774,14.85200472,-0.070033993,0.06250637,0.089337828,133.5281508,0.302857143,0.294285714,0.522857143
엘앤케이바이오,0.664794454,0.176090485,0.163942133,2.169532882,1.583025873,0.678535928,5.669228999,1.654256379,3.065214179,1.398901234,1.761177683,23.63599142,3.874934846,20.62800881,-0.070033993,0.06250637,0.089337828,133.5281508,-0.34,-0.508666667,-0.556666667
퓨쳐켐,-0.20994028,-1.622818198,1.433454235,4.714670701,4.158595941,-1.922473382,-2.587148644,3.351596291,1.181356526,1.058786279,1.106642332,-3.438025126,-4.928251677,-42.82372607,-0.094761182,0.066081601,0.086187225,133.4249241,-0.371333333,-0.396,-0.374666667
오션브릿지,0.234379425,0.148175318,0.412402823,2.446132569,2.032167747,0.586132888,36.14121162,7.158649943,16.10096413,0.480477363,2.958598984,16.27858573,6.713334704,12.92031488,-0.094761182,0.066081601,0.086187225,133.4249241,0.651515152,0.636363636,0.984848485
자비스,0.380068563,0.065807858,0.070437827,1.735894928,0.877573731,1.019383866,2.817668844,3.960978525,2.89008008,0.022097432,0.114962191,18.16523094,1.279519401,6.117039602,-0.122059335,0.066081601,0.048657849,133.2887973,-0.005,0.0,0.0075
신라젠,1.0,-13.13622902,-0.642475215,2.107999263,2.107999263,0.760248324,-3.021220546,0.409416903,,1.779643793,3.251332269,-16.54763186,10.63144334,-45.29509739,-0.109293203,0.066081601,0.006635575,133.4293846,-0.13,-0.236666667,-0.05
애니젠,0.133232468,-0.317862123,-0.831198765,1.30364862,0.771891413,2.390463325,-2.68353216,3.244505825,1.63833415,0.012363128,0.953525424,-33.11331779,27.52374884,-239.8372374,-0.0895162,0.066081601,0.090990607,133.3672181,-0.230555556,-0.325,-0.25
유니온커뮤니티,0.370742258,0.047481307,0.192372791,1.457056166,1.085828014,1.891484583,2.881372797,2.993725461,7.569135791,0.335051892,2.308755316,32.78066266,6.306107582,24.64719117,-0.0895162,0.066081601,0.090990607,133.3672181,-0.271,-0.294,-0.217
코썬바이오,0.537390241,0.371556401,0.304833325,4.867769287,4.577271818,0.231447184,inf,3.205723137,17.41991951,0.144800303,0.293792269,19.06734191,5.812361236,14.73720481,-0.096885917,0.066081601,0.104381666,132.750135,-0.061428571,-0.085714286,-0.09
마이크로프랜드,0.199272662,0.068302129,0.099128704,2.801891475,1.329192464,0.54336598,14.00503713,15.09556189,2.938778321,-0.31590513,-0.669953522,34.29222512,3.399343831,15.75388396,-0.048341189,0.066081601,0.077181645,133.3999007,0.479452055,0.271232877,0.493150685
TS인베스트먼트,0.912581997,0.550004175,0.227050668,2.403284321,,0.253879349,inf,,,,,11.58052195,2.629365247,8.751003214,-0.034933884,0.066081601,0.120773327,133.5351865,1.876923077,3.569230769,1.680769231
DSC인베스트먼트,0.919607997,0.371392254,0.156272941,1.063326695,,0.337896118,inf,,,0.938928678,2.542278511,22.89514715,3.577891971,17.69748005,-0.070701925,0.066081601,0.077224163,133.2932999,1.002941176,3.558823529,2.305882353
퓨전,0.4271379,0.262232534,0.999682689,1.443242827,1.110398779,4.997072286,14.73029709,2.14360537,5.705631301,0.118892835,-10.66815245,12.59703549,12.59303832,6.646426982,-0.08871607,0.066081601,0.038269487,133.2517969,0.27826087,0.439130435,0.469565217
한국비엔씨,0.625701362,0.144852319,0.111011021,4.561554311,3.871613581,0.273714535,23.44858917,2.448351045,5.253753814,0.676917576,0.231027184,9.64043166,1.07019416,6.318419939,-0.090483859,0.066081601,0.04908007,133.2945965,-0.03,-0.015,-0.0125
유바이오로직스,-0.203663366,-1.69812046,0.243354845,0.533435538,0.210239861,-2.216822584,-2.399024362,11.76105526,0.406103208,,,-51.41115048,-12.51115254,-101.3394754,-0.07630971,0.071379517,0.038355761,142.3600414,-0.309166667,-0.365,-0.168333333
서플러스글로벌,0.244513879,0.149070979,0.23369573,1.893648686,0.268135056,1.018768688,9.412154964,48.80838265,1.645392382,0.661661355,0.827635755,15.32684217,3.58181757,9.958575432,-0.090515534,0.071379517,-0.024070072,142.3328423,-0.10625,-0.2025,0.01375
피씨엘,0.421105908,-5.604019389,-0.373679135,3.299575845,3.253966372,0.318471756,-29.30455739,0.950366425,3.452115117,0.703803414,1.879384671,-38.28484802,14.30624889,-54.38568745,-0.040977098,0.06751899,-0.023123936,136.9418993,0.0575,-0.18125,-0.3925
모바일어플라이언스,0.144432532,0.035210562,0.209243527,1.171292067,1.010115555,3.252556144,2.438474767,5.68484263,20.95557493,0.017119913,-0.590981138,31.26498114,6.541994935,13.06601762,-0.048215783,0.06751899,-0.001626815,137.1210824,2.642857143,2.3,1.6
에프엔에스테크,0.138609252,0.06884471,0.185020183,1.377742908,0.728744313,1.380594422,7.421659883,13.9627028,5.017826477,0.789167789,-1.637651318,29.32134188,5.425040054,19.60420503,-0.050038503,0.06751899,-0.005424455,136.9403103,-0.078571429,-0.071428571,-0.164285714
신신제약,0.373469872,0.104518773,0.13769694,1.388814682,1.120757162,1.16531008,9.911665978,2.108608635,8.45306393,0.105460666,1.709948098,17.56891451,2.41918577,10.62813993,-0.050038503,0.06751899,-0.005424455,137.1071186,1.14,0.94,0.595555556
에스디생명공학,0.590474039,0.355275677,0.60134758,2.78682361,2.415753927,0.386413639,133.7512333,18.07073722,19.69191862,6.69789146,7.645421804,14.47908413,8.706962208,9.904798069,-0.074307286,0.057976335,0.053729236,141.724359,-0.154166667,0.0625,-0.095833333
아스타,-0.04703234,-6.255493329,-0.362614126,20.22448846,18.34534918,0.281871668,-2.04218032,1.2011911,0.602327558,0.421086511,-0.019672158,-39.09113794,14.17499881,-35.63736791,-0.107982504,0.057976335,0.003384931,142.3857282,0.10625,0.29375,0.025
코미코,0.436969121,0.167039222,0.235383019,1.415667178,1.281253699,1.660850642,5.688767391,7.258088557,25.13470325,0.191828752,0.957491007,14.66814911,3.452633227,5.602623676,-0.104034001,0.057976335,0.006562733,141.881331,0.492307692,0.696153846,0.788461538
서진시스템,0.420406557,0.288758273,0.540837905,0.605121244,0.336587429,3.330057956,6.581161186,3.891432441,3.65365678,0.581525195,3.734826049,7.730264167,4.180819881,4.895331612,-0.104039813,0.057976335,0.074571431,140.5355219,0.626,0.504,0.63
이엘피,0.509549362,0.370364887,0.413938463,3.370699711,2.790809556,0.422792024,72.7236831,2.686739929,8.48489202,0.922611268,2.761398457,9.004194852,3.727182575,8.1402015,-0.129648574,0.054799935,0.037529199,134.7282742,0.1675,0.36,0.2375
유에스티,0.140253273,0.093452956,0.108385384,2.014292702,0.932894607,0.420606004,21.06372239,5.001404494,3.569889376,0.085803384,0.065134827,1.541385004,0.167063606,0.844588422,-0.129648574,0.054799935,0.037529199,134.7282742,0.0325,0.0875,0.045
와이엠티,0.413613107,0.221863424,0.172713494,1.800170654,1.489552898,0.986946431,7.380136482,2.740292453,7.5533566,0.088864866,0.388655394,11.71885746,2.024004816,5.606845744,-0.132162054,0.054799935,-0.069109358,127.6401522,0.564285714,1.228571429,0.961904762
소프트캠프,0.516890823,-0.236069314,-0.794704522,1.307634529,1.30763435,1.708148956,-26.99126402,2.630208793,,-0.119451932,1.52417872,-1.714521947,1.362538345,-3.666485689,-0.132162054,0.054799935,-0.069109358,127.6401522,-0.015,0.055,0.0025
하나머티리얼즈,0.290398404,0.181694975,0.216439019,0.852238367,0.383322918,0.743426001,13.83780989,11.59666819,4.56103539,0.162535286,0.123031022,12.56998911,2.72063611,6.7414268,-0.12493926,0.054799935,-0.049343971,128.0615545,0.466666667,1.045833333,1.416666667
포인트엔지니어링,0.25631862,0.13277741,0.118636838,1.232920029,1.122028044,0.826357042,13.04214576,3.32635811,18.32962262,0.408596666,1.598667672,4.442097889,0.526996447,2.075132038,-0.102843815,0.059986308,-0.063112771,129.7047166,-0.0125,0.0025,0.0
필옵틱스,0.155241748,0.08541943,0.485697169,1.069483574,1.007478078,2.71048506,17.52847241,3.830435135,42.08570933,2.007504843,-2.897154353,18.32036611,8.898149949,15.13317824,-0.102552748,0.059416996,0.120977002,126.3628156,0.11875,-0.14375,-0.179166667
이랜시스,0.164901512,0.082310176,0.227166247,1.739353574,1.592206236,0.560661166,75.89208868,3.826673528,39.96904741,0.203021137,-0.100204154,3.187784911,0.724157135,2.775222444,-0.102552748,0.059416996,0.120977002,126.3628156,0.02,0.015,0.005
삼양옵틱스,0.512788133,0.311512303,0.470304601,3.398610661,2.498413329,0.256228791,9260.720644,9.442572088,9.347548226,0.09724312,0.110979758,10.45965617,4.91922442,7.784201307,-0.106567782,0.059416996,0.048463945,126.2518183,-0.026946108,0.104790419,0.071856287
보라티알,0.421571377,0.221638601,0.480043788,2.505702829,1.27070634,0.755755802,27.52046971,7.563900051,4.585579943,4.507874925,3.928624234,13.03460298,6.257180191,11.0231082,-0.086080768,0.059416996,0.05322607,125.557426,0.199300699,-0.024475524,-0.062937063
나인테크,0.186538925,0.049126888,0.067229687,1.381788031,0.640302475,2.456274047,11.71410901,4.658357918,2.564622248,0.093266754,-0.117924775,14.91728698,1.00288454,4.647255874,-0.06620361,0.059416996,0.02803172,127.9378456,0.0025,0.0025,-0.0125
덴티스,0.469837622,0.125468568,0.201539498,1.8037578,1.303184055,1.804958058,4.330711201,1.584889191,3.649969131,0.232061661,0.517150851,2.086833331,0.420579342,1.256439707,-0.001776995,0.059416996,0.006214095,129.4994732,0.01,0.005,-0.01
하림지주,0.212340401,0.072741488,0.216297594,0.70441718,0.489358496,5.880904351,3.833235486,11.14546139,13.83916135,0.211891413,0.283562605,8.372756378,1.81100706,2.159006624,-0.038557822,0.049679508,0.01279817,129.5365427,-0.137681159,-0.239130435,-0.185990338
아우딘퓨쳐스,0.431326363,0.169219775,0.39310841,2.27024407,1.755139652,0.387896371,79.05936659,8.246345395,12.77744393,1.262233913,3.662398444,16.88734872,6.638558805,14.97110625,-0.049385187,0.051464145,0.050110951,131.6656411,-0.238461538,-0.317307692,-0.557692308
브이원텍,0.492475219,0.365943344,0.328824938,3.657196542,3.212464558,0.318156246,732.8240992,3.725115566,7.627641155,1.071412165,2.638242853,16.416435,5.398133226,14.49025931,-0.047562798,0.051464145,0.104059262,132.4932734,0.310734463,0.474576271,1.299435028
힘스,0.319501084,0.129246593,0.22203723,1.479684933,0.944491634,1.173986581,14.91134765,4.386036581,4.70170658,1.047050829,-6.881065867,20.0683405,4.45591874,13.28508834,-0.050522673,0.051464145,0.063532345,136.6145745,0.36,0.0325,0.18
이즈미디어,0.357428454,0.100166961,0.19980776,1.468825373,1.146411484,1.709411103,9.62956385,2.298821234,4.858828567,0.128998775,0.888494815,12.68053827,2.533669949,11.04164232,-0.052509215,0.051464145,0.078771701,137.8450141,0.076,-0.098666667,-0.176
셀트리온헬스케어,0.290217971,0.23566869,0.189464006,1.704740536,0.4172157,2.063952513,5.478344088,2.080816688,0.514727889,0.883105349,0.595785608,45.6011373,8.639774169,31.35264138,-0.053837847,0.051464145,0.097134253,138.029087,0.17804878,0.482926829,1.97804878
디앤씨미디어,1.0,0.195510242,0.444976668,3.407384504,3.30295139,0.423043478,944.2298057,8.439135274,66.7120965,0.315213534,0.407216149,26.78774937,11.91992346,21.8020763,-0.049280964,0.050426718,0.026007014,137.6889335,-0.0025,0.1025,-0.325
지니언스,0.553500233,0.184849749,0.165244715,4.521805174,4.38811838,0.355884191,17.75793115,3.475506735,31.53135695,0.332344591,0.072380869,20.1014717,3.321661963,16.35894978,-0.045455842,0.050426718,0.008091114,138.2848306,0.066666667,0.033333333,0.133333333
데이타솔루션,0.134382053,0.0390668,0.172391543,1.481609139,1.183304341,1.236421823,19.20307838,12.87942961,17.26800831,0.874143986,6.982944527,16.59431868,2.860720201,9.741027757,-0.053485508,0.050426718,0.056877616,138.8860208,0.627272727,0.448484848,0.504545455
모트렉스,0.212221346,0.090257007,0.328263131,1.391024234,0.734769335,1.200372289,18.24104485,6.114312366,5.390916841,0.425300138,5.758094968,10.0658646,3.304252224,8.03127037,-0.064816794,0.050426718,0.073075401,139.2478386,-0.190600522,-0.165796345,-0.066579634
와이즈버즈,0.124717833,0.037531848,0.167189997,1.85140818,1.85140818,1.147394761,inf,3.45144874,,0.212345659,0.032238202,7.423794894,1.241184245,6.111688383,-0.046430778,0.050426718,0.057508856,141.5930433,0.005,0.01,0.01
컬러레이,0.684503441,0.577974183,0.464268957,3.734140936,3.27637319,0.249408648,71.64238753,2.505744775,8.234329833,0.449239302,0.653334149,10.313253,4.788123214,8.342680304,-0.070109971,0.050426718,0.062401349,143.9615777,-0.198684211,-0.090789474,-0.136842105
알에스오토메이션,0.156520653,0.043431858,0.149968415,1.130980473,0.779709824,2.227965268,3.970092498,3.369124331,5.212156718,0.104481858,0.449422646,18.18111733,2.726593356,11.95649749,-0.06727994,0.050426718,0.058717381,144.2983835,1.066666667,1.4,2.833333333
이더블유케이,0.281014948,0.154911394,0.314458823,1.051687918,1.032635181,2.922384615,7.282828948,5.181172539,88.84492024,0.665496927,0.826404768,10.21626543,3.2125948,6.551122742,-0.016784131,0.050426718,0.096548077,163.9021761,0.28,0.346,0.088
지엔원에너지,,,,,,,,,,,,,,,-0.016784131,0.050426718,0.096548077,163.9021761,0.0125,-0.0075,0.0075
덕우전자,0.271329339,0.178839636,0.269112077,1.094353264,0.943027739,0.546863686,499.7097282,11.05483405,25.14686431,-0.12177877,-0.130085363,11.70162099,3.149047533,7.195191825,-0.040386226,0.050426718,0.081078321,172.4509915,-0.106451613,0.493548387,-0.016129032
케이피에스,0.34793515,0.155198584,0.408871214,1.161652578,1.148069734,3.328707949,3.351103221,1.072689446,76.01127037,1.050896769,-4.091244476,23.39406083,9.565158043,15.55366942,-0.055472131,0.039871442,0.091626454,181.6350902,-0.192857143,-0.021428571,-0.110714286
펄어비스,1.0,0.642379928,0.647514804,4.686712411,4.686712411,0.294653968,395.8307264,3.974971004,,3.272675646,4.084469935,24.43574888,15.82250914,20.49989,-0.046625767,0.039871442,0.07772097,188.8011493,0.04368932,0.990291262,1.329126214
샘코,0.199562325,0.084745991,0.101504079,1.594541616,1.115709982,0.809153485,5.275012205,2.684023477,5.646054914,0.046948136,0.295098426,41.73949167,4.236728653,19.96220888,-0.046625767,0.039871442,0.07772097,189.3465444,-0.299090909,-0.227272727,-0.284545455
앱클론,0.569068977,-0.514669282,-0.133288694,8.965729351,8.963991285,0.336488892,-32.93286031,5.118617988,1283.558206,0.601755379,-0.479827306,-42.58850424,5.676566125,-52.30156198,-0.025100356,0.039871442,0.059545479,190.3789797,1.71,4.52,5.65
선익시스템,0.263590085,0.162740858,0.53281419,1.658953029,1.619518432,0.901032774,66.88359696,2.855818595,93.86334533,3.97908888,-5.728239984,9.401987436,5.009512319,8.891281128,-0.04585551,0.039871442,0.049734135,192.7727539,-0.356756757,-0.351351351,-0.445945946
엠플러스,0.245794247,0.15106343,0.327760274,1.186679216,0.564830286,2.554479608,5.642181983,6.909211999,1.798489304,,,25.97867363,8.51477718,19.81304523,-0.04585551,0.039871442,0.049734135,192.7727539,-0.102777778,0.122222222,0.844444444
